Portfolio,Overall Profit (%),Last 1 Year Profit (%),Last 60 Days Profit (%),Sharpe Ratio,Sortino Ratio,Max Drawdown
"TI, ARVIND, BHARTIARTL, BANKBARODA, BAJFINANCE",583.49687397598,74.85459416329729,14.94478110286581,0.5374244036065533,2.4566828954947297,-0.5033461912225372
"BSE, COFORGE, BHARTIARTL, SUNPHARMA, INFY",583.4484539411695,171.25617706347157,5.498000329284469,0.5108617060298422,3.3556683900742756,-0.40443775592061343
"ARVIND, INDIAGLYCO, PERSISTENT, ANGELONE, SUNPHARMA",583.4181319662277,119.412461467773,12.428909609308757,0.581087257835645,3.8086167755682707,-0.6057672885554716
"TI, ARVIND, TRENT, SUNPHARMA, HCG",583.3689953742036,184.94904120285076,43.86877638665527,0.5265711966293822,2.7857505582564235,-0.5364556368657366
"INDIAGLYCO, PERSISTENT, HCG, ABCAPITAL, BAJFINANCE",583.1849690066132,86.29227444445932,37.30476280913151,0.4900582833137449,2.348191504403387,-0.7696481529337625
"ARVIND, BSE, ANGELONE, HCG, BAJFINANCE",582.9203800895638,155.8835666725912,41.2549151450637,0.5704195506805226,4.842869683834965,-0.6747674382571709
"PRECWIRE, BHARTIARTL, SUNPHARMA, CANBK, BAJFINANCE",582.810235271394,94.39788323385802,28.830207429211583,0.5718361495974428,2.673924382425507,-0.3850186796097507
"INDIAGLYCO, PERSISTENT, COFORGE, HCG, BAJFINANCE",582.7727138209692,107.51917483611693,48.73069493056534,0.48688605189981665,2.5756664099432975,-0.7558007993645702
"ARVIND, TRENT, PERSISTENT, ANGELONE, INFY",582.7273631553732,144.16531409442422,0.7487546116987431,0.5786166981319758,4.078525930596467,-0.5954348711471592
"ARVIND, TRENT, PRECWIRE, INDIAGLYCO, SUNPHARMA",582.4875934258222,161.34799400632232,24.601014125562347,0.5299649534411807,2.4352899110972275,-0.49503009101140716
"PERSISTENT, BSE, COFORGE, BHARTIARTL, SUNPHARMA",582.1154052556515,212.9198678130285,20.1937246294275,0.5048885038821732,3.639421065484396,-0.5243401603465708
"TI, TRENT, CANBK, BAJFINANCE, INFY",581.7993524670883,78.45414672571611,13.902699512590932,0.5198716433164006,3.0182937662638674,-0.43447514015214966
"PERSISTENT, BSE, UNIONBANK, CANBK, INFY",581.6141527595056,189.81036054853706,1.1941918243011829,0.48771230913906766,2.9606154130592164,-0.7500465796016196
"PERSISTENT, ANGELONE, HCG, CANBK, ABCAPITAL",581.5390674245228,94.13701485269806,32.017278343699296,0.5601022784929875,5.19220947197361,-0.531655164558301
"TRENT, PRECWIRE, BSE, SUNPHARMA, UNIONBANK",581.5134015708145,219.5508716202289,15.606734235706178,0.506003560303469,2.8950802399098903,-0.5865852960469926
"TI, TRENT, PERSISTENT, BHARTIARTL, INFY",581.4531261646237,111.56519109378942,4.497760695767905,0.5132214172392402,3.641555322007572,-0.49701414599379945
"TI, BHARTIARTL, SUNPHARMA, HCG, BAJFINANCE",581.2613497291085,109.3493033464319,43.3104200359675,0.5494331113361207,2.7658020326551194,-0.40811376869963867
"TI, INDIAGLYCO, PERSISTENT, SUNPHARMA, INFY",581.0835164211317,89.40414679531885,4.680753550361461,0.49557775922475256,3.2446170280523727,-0.5289133807055296
"TI, BSE, BHARTIARTL, HCG, INFY",581.0117772611322,167.13954308755916,11.424284481075553,0.506799325530092,3.261315622584398,-0.4912022164512185
"TRENT, PRECWIRE, BSE, HCG, INFY",581.0000596983541,249.7316921964976,10.794942112992167,0.4903176045052412,3.1512732241644734,-0.6712568930729197
"INDIAGLYCO, PERSISTENT, COFORGE, BANKBARODA, BAJFINANCE",580.8458161202304,62.78579267327133,16.902620942683754,0.477086351426802,2.86787120471249,-0.7281462523872172
"TRENT, PRECWIRE, PERSISTENT, BHARTIARTL, BANKBARODA",580.8119470987428,90.28027902296903,0.028147897575014902,0.5141803963376836,3.2569156353451123,-0.6475998903426657
"ARVIND, PERSISTENT, UNIONBANK, CANBK, ABCAPITAL",580.6735697991459,104.31428955331792,19.593737124215195,0.5143698300454129,2.432682439275307,-0.8377616220223069
"TI, PRECWIRE, INDIAGLYCO, BANKBARODA, ABCAPITAL",580.5765849765083,40.087775143566205,10.227298329617106,0.5103284420634653,1.934005635246827,-0.7288447711328262
"INDIAGLYCO, BSE, COFORGE, CANBK, BANKBARODA",580.5603101659458,171.0802947086048,1.223513661787634,0.500728239187554,2.411216424958134,-0.7446134645333714
"TRENT, INDIAGLYCO, SUNPHARMA, CANBK, ABCAPITAL",580.3387248338969,96.46450320839584,19.155855414664824,0.5422620158865918,2.5271103300382087,-0.41325040488563297
"PRECWIRE, INDIAGLYCO, BSE, SUNPHARMA, CANBK",580.3041312321013,195.74259873850934,17.84137440858984,0.5070760984884534,2.150772560270251,-0.7179365075530555
"TI, TRENT, PRECWIRE, BHARTIARTL, INFY",580.2222011738513,109.1653537450374,5.0803659989517636,0.531162336216503,3.0057281236813744,-0.41392941877854555
"TRENT, PRECWIRE, COFORGE, BHARTIARTL, ANGELONE",579.9953365826833,188.37061762392887,36.000031869196626,0.6246496759445939,4.305123276480335,-0.47925592277230183
"TRENT, INDIAGLYCO, BHARTIARTL, SUNPHARMA, BAJFINANCE",579.5693141092439,109.79069257509889,33.62817971043821,0.5582223889585581,2.853222383888675,-0.4452166949531941
"PRECWIRE, PERSISTENT, ANGELONE, HCG, CANBK",579.5338310885273,141.4025048533103,36.375749466697016,0.5615093400519956,5.429262906897131,-0.6335900051345019
"TRENT, COFORGE, CANBK, ABCAPITAL, BAJFINANCE",579.0971014757846,87.12661342020722,31.71727147960508,0.5388811152106616,2.473283109393597,-0.6002552465442391
"INDIAGLYCO, BSE, SUNPHARMA, UNIONBANK, ABCAPITAL",578.9707646872162,155.36817494319482,21.15760442065786,0.515199380396493,2.016449306048232,-0.6195820492735695
"INDIAGLYCO, COFORGE, BHARTIARTL, SUNPHARMA, BAJFINANCE",578.9476157713952,103.26087577913215,36.75192129619151,0.5584254846064335,2.910386623164709,-0.4110115254935547
"ARVIND, PERSISTENT, COFORGE, BHARTIARTL, BAJFINANCE",578.9451907708757,131.35195274554508,38.388939338900244,0.5139186282941778,3.045555903655944,-0.6242444887222868
"TRENT, PRECWIRE, PERSISTENT, BHARTIARTL, SUNPHARMA",578.83542152177,155.3935879147508,24.668038648581756,0.5236900460911156,3.568522338596686,-0.49125540544340623
"BSE, ANGELONE, UNIONBANK, ABCAPITAL, INFY",578.8275600807585,197.39209830133683,7.716906272205493,0.5684276667210288,4.854934152168582,-0.4829011479967627
"PRECWIRE, PERSISTENT, COFORGE, SUNPHARMA, CANBK",578.6988352393314,126.7777900212665,25.988360897146734,0.4953725101429486,2.923100047372295,-0.6437201879070981
"BSE, ANGELONE, HCG, BANKBARODA, ABCAPITAL",578.6887151253904,183.17174188565392,12.833779252121925,0.5731472321855807,5.421127848810696,-0.6681080451211321
"INDIAGLYCO, BSE, COFORGE, BHARTIARTL, HCG",578.6414038755187,250.169154685525,70.98981095902175,0.5112610851744156,3.0697774000056004,-0.5756611961109033
"TI, ARVIND, SUNPHARMA, UNIONBANK, ABCAPITAL",578.5896565299183,105.81860871125701,23.860362560498082,0.5292205128899231,2.2081576454351812,-0.5875332113717143
"PRECWIRE, INDIAGLYCO, BSE, SUNPHARMA, ABCAPITAL",578.4284560908167,136.39499591716543,25.003976320568743,0.5181774941358448,2.0190765345985042,-0.6389406251599685
"TI, INDIAGLYCO, HCG, CANBK, BAJFINANCE",578.2958318655998,78.06144390593988,43.50220795757929,0.5152125817444086,2.107477187541595,-0.6972111382067904
"PRECWIRE, PERSISTENT, BSE, UNIONBANK, INFY",578.2865009990849,176.469607069371,2.7891552708853906,0.4887020158959368,2.5462124036468547,-0.7753225576121197
"ARVIND, TRENT, PERSISTENT, HCG, ABCAPITAL",578.1429894619491,156.08218311264932,35.655064745331174,0.5125054714347388,2.91524943029093,-0.7915542412156653
"TI, INDIAGLYCO, PERSISTENT, BHARTIARTL, INFY",578.0702280086568,90.84504552451205,5.1018021313514295,0.5017694834949454,3.5006330723645016,-0.5586061558920501
"BSE, BHARTIARTL, SUNPHARMA, HCG, BAJFINANCE",577.8129781980663,161.18756344581917,39.66938147800037,0.5297153871930933,2.985486008645028,-0.5063945886843647
"PRECWIRE, PERSISTENT, BSE, COFORGE, BANKBARODA",577.7779832514831,170.86421888704848,2.6015900777537126,0.49203245381683647,2.8134457429817963,-0.8196751586629425
"TI, INDIAGLYCO, BHARTIARTL, UNIONBANK, CANBK",577.6919382457262,98.65988355986471,19.94100855719565,0.528500302538418,2.595700062555145,-0.473175522878678
"PERSISTENT, ANGELONE, SUNPHARMA, CANBK, BAJFINANCE",577.5860593591444,104.07047512454066,30.990236829609664,0.5818803256212439,4.974908997379379,-0.5609906446019819
"PRECWIRE, BSE, SUNPHARMA, UNIONBANK, ABCAPITAL",577.4554851776394,178.18777696482454,21.226640832575107,0.5191353418911022,2.0304068524376406,-0.7082868645835978
"ARVIND, TRENT, INDIAGLYCO, BHARTIARTL, CANBK",577.272595119499,126.55255487165368,15.400971351940873,0.5210365660433913,2.4953420395361894,-0.5051428836575507
"TRENT, PRECWIRE, COFORGE, ANGELONE, BANKBARODA",577.2666516719504,111.3994824811944,0.47594361004588137,0.5902243508825256,4.664061641208076,-0.5229198940469588
"BSE, COFORGE, BHARTIARTL, ANGELONE, ABCAPITAL",577.1812334422448,182.03833002061458,27.136835559984785,0.593919913196063,4.4642880199133375,-0.4599241771257375
"ARVIND, BSE, ANGELONE, ABCAPITAL, INFY",576.9709171396985,187.23338058247109,7.814183865829771,0.569960134703345,4.4853810399289245,-0.5273462333652206
"TI, COFORGE, BHARTIARTL, CANBK, BANKBARODA",576.6752341796197,66.05269666777924,1.8310830422641367,0.5251346759588214,3.0431826331333767,-0.4486773263736291
"PERSISTENT, COFORGE, BHARTIARTL, UNIONBANK, ABCAPITAL",576.6139445619859,99.81963421232514,25.259163591051937,0.5207489348078432,2.8945438067154696,-0.6518270020611161
"TRENT, PRECWIRE, SUNPHARMA, UNIONBANK, ABCAPITAL",576.473717195519,114.9329073971293,20.537566842582766,0.5263421909688275,2.644303365585214,-0.4711205867796926
"ARVIND, TRENT, COFORGE, BANKBARODA, BAJFINANCE",576.3952979400681,84.0602544323114,15.081038177216977,0.5228040309698734,2.6145319741548447,-0.5850199105258751
"TRENT, PRECWIRE, PERSISTENT, CANBK, INFY",576.3159735333247,118.37758720183409,2.5921920717504987,0.5024253094247362,3.0784071208041963,-0.6678371957770018
"TI, ARVIND, PERSISTENT, ANGELONE, SUNPHARMA",576.0980899389771,150.5329653524651,16.54630891684754,0.5762918277692848,4.484238832539672,-0.625600353539102
"PERSISTENT, BSE, ANGELONE, SUNPHARMA, INFY",576.0752185071536,139.40229159004804,1.7223466536008702,0.5774049373550683,4.578102784642406,-0.6029344475207379
"TI, INDIAGLYCO, PERSISTENT, ANGELONE, SUNPHARMA",575.8035142525051,129.42911472302444,21.80019415858403,0.5810896442582728,3.7906751926451685,-0.6640417688197009
"ARVIND, TRENT, PRECWIRE, ANGELONE, UNIONBANK",575.6662064540797,183.79599090149236,9.202631834891694,0.5840800496860734,4.831443953177472,-0.6741978486061153
"BSE, COFORGE, BANKBARODA, ABCAPITAL, INFY",575.659260301581,160.63744027772478,5.518793443092007,0.5013158601971748,2.430843421647513,-0.6524108586146726
"TRENT, PRECWIRE, PERSISTENT, COFORGE, HCG",575.6342616375697,252.07650346933713,65.67469078745935,0.5187829055463539,2.798589682590089,-0.7555972692976817
"TRENT, COFORGE, BHARTIARTL, BANKBARODA, ABCAPITAL",575.1839035720031,83.3751721739779,9.815453935645756,0.5253533365091485,3.068761734222824,-0.43992238202057476
"TRENT, PRECWIRE, INDIAGLYCO, SUNPHARMA, ABCAPITAL",575.0973256476724,101.98948350636785,24.649666451349162,0.5373615031116888,2.4682809756473416,-0.3994951667989417
"PRECWIRE, BSE, BHARTIARTL, UNIONBANK, ABCAPITAL",575.0958699660571,171.42629522445455,24.606270615062222,0.503245817786165,2.4841041542135787,-0.6456169772535729
"PERSISTENT, BHARTIARTL, UNIONBANK, CANBK, ABCAPITAL",575.0355312799554,87.11342226499379,19.929651578658692,0.5205257403361201,2.9655905017045083,-0.6845364662287355
"TRENT, PRECWIRE, INDIAGLYCO, UNIONBANK, BAJFINANCE",575.0269024561817,110.16353048514596,36.43777952518761,0.5359800882443171,1.8843653210846212,-0.6791627372881298
"PRECWIRE, INDIAGLYCO, COFORGE, ANGELONE, INFY",574.5692199183756,93.63005663069752,5.15841138462414,0.5739055853407994,3.882713678444351,-0.4764047968503305
"TI, INDIAGLYCO, BHARTIARTL, HCG, UNIONBANK",574.370863350164,156.72519339007744,58.94433065171869,0.53445276506107,2.5796287312230235,-0.5500184313139966
"TRENT, INDIAGLYCO, PERSISTENT, ANGELONE, SUNPHARMA",574.3511577426785,137.70966220872074,13.232221254606035,0.5989952749226249,3.6887119731992,-0.6274600981197809
"ARVIND, TRENT, PRECWIRE, INDIAGLYCO, BHARTIARTL",574.1622306314625,192.45320847966588,43.0591129524762,0.5223922641242043,2.330076323094107,-0.5492635504467998
"PRECWIRE, PERSISTENT, SUNPHARMA, BANKBARODA, ABCAPITAL",573.9750488592337,73.53947632443334,9.117910965527853,0.4963939712891425,2.3854423564469664,-0.7184399210109823
"PERSISTENT, BSE, SUNPHARMA, HCG, ABCAPITAL",573.8882435660275,152.7589896610309,31.738689788379194,0.5003304169221446,2.7096974181503617,-0.6762052710046704
"TI, COFORGE, HCG, CANBK, BAJFINANCE",573.8708215903523,83.60645970706393,42.36947666626432,0.5172678077366752,2.353844673342714,-0.631507572116886
"TRENT, INDIAGLYCO, UNIONBANK, BANKBARODA, BAJFINANCE",573.8637543501075,76.06419727556516,12.96218149846846,0.5345177256940244,2.4222331630449543,-0.558200856941719
"TRENT, PRECWIRE, BSE, SUNPHARMA, HCG",573.7777271535575,301.91881539527924,41.80950278956996,0.4998071472956164,3.1686082649327494,-0.6495122260864644
"INDIAGLYCO, PERSISTENT, COFORGE, SUNPHARMA, CANBK",573.6945671811102,109.20022824392012,24.265752162920972,0.49820355508784525,3.0623033949195495,-0.6024528400903587
"ARVIND, TRENT, INDIAGLYCO, COFORGE, BHARTIARTL",573.6741328786571,208.03477544582938,52.314410783034205,0.5261231085172065,2.6107100171581195,-0.518452466869371
"TI, PRECWIRE, BHARTIARTL, BAJFINANCE, INFY",573.3634323746683,67.84771774751034,15.33611455091699,0.5310509067908955,2.799937196521174,-0.44975194144355213
"ARVIND, TRENT, PERSISTENT, COFORGE, ABCAPITAL",573.3339296457008,155.1619652898866,25.907156643609163,0.5131634052962438,2.9061163035429853,-0.7617793659235097
"TI, COFORGE, ANGELONE, CANBK, ABCAPITAL",573.2969089063986,82.95235459898673,28.100537854279175,0.5853629084326579,4.276938587323408,-0.5887468226973871
"TI, PRECWIRE, INDIAGLYCO, BHARTIARTL, SUNPHARMA",573.1374721039006,140.61702664255438,31.28105662671863,0.5423430144348613,2.3857048289226324,-0.44724610361437267
"TRENT, COFORGE, ANGELONE, HCG, UNIONBANK",573.0689728013143,210.80973496480914,50.424265473771946,0.6125685215341352,4.583577199966295,-0.5414328603889678
"INDIAGLYCO, PERSISTENT, SUNPHARMA, HCG, CANBK",572.9933927624604,120.95425340723574,33.60619391344577,0.5053849832721191,2.538174471647041,-0.6433880261193253
"TI, PERSISTENT, COFORGE, BANKBARODA, INFY",572.8909421026791,61.373538521076476,1.2444156353485614,0.47717723283693564,2.9153503893750123,-0.6686100499999835
"ARVIND, PRECWIRE, COFORGE, ANGELONE, HCG",572.7814365646251,185.42614288078414,53.48122108959898,0.5958304397830245,4.255887921463434,-0.604035279352643
"TI, INDIAGLYCO, BSE, HCG, INFY",572.7385132381811,204.67413090859316,11.735847389632315,0.48842228615788075,2.4209597346580467,-0.6893062310989259
"TI, ARVIND, ANGELONE, CANBK, BAJFINANCE",572.7378827629539,86.10110664984403,33.53575570189782,0.5687476150380032,4.152657778658812,-0.7304185484554131
"TI, ARVIND, PRECWIRE, ANGELONE, UNIONBANK",572.7215313398843,147.33021559823987,17.922333729401508,0.5857595966806892,5.03515175756046,-0.7907651439103535
"TRENT, PERSISTENT, COFORGE, HCG, BANKBARODA",572.6642536595974,107.75320512653708,10.651799648842243,0.5029235445318304,3.505382880914552,-0.6974336817575884
"PRECWIRE, BSE, COFORGE, UNIONBANK, ABCAPITAL",572.6603772226166,228.7515927538959,28.444372018912787,0.5164155190867548,2.271558337304531,-0.8191683146782375
"PRECWIRE, BSE, COFORGE, BHARTIARTL, ABCAPITAL",572.5958595703423,156.6872938654727,31.41819281424427,0.513518321899106,3.085901766554443,-0.4834043748832015
"TI, BSE, BHARTIARTL, BANKBARODA, INFY",572.4300048995924,128.1675792251401,0.29277155733802296,0.5097749812115648,2.7741981441274777,-0.5371230025867855
"TI, PRECWIRE, CANBK, BAJFINANCE, INFY",572.2973194973915,53.338254921787055,14.752868422756249,0.50980560327138,2.388614584927801,-0.5674352833859602
"PRECWIRE, PERSISTENT, BSE, HCG, ABCAPITAL",572.2954300780298,200.83069591490624,37.15549192141738,0.5018786466515254,2.5051239772171763,-0.8271005601004753
"TI, SUNPHARMA, CANBK, BANKBARODA, ABCAPITAL",572.1702763412897,61.47802076094591,11.155262683159073,0.5293976264749718,2.370031045069097,-0.5348000878060674
"TI, ARVIND, ANGELONE, UNIONBANK, BAJFINANCE",572.1646090617951,91.63771607129163,35.12822005917053,0.5744847121497193,4.1840965990812045,-0.7173517661966415
"TI, BSE, BHARTIARTL, SUNPHARMA, BANKBARODA",572.1509320175368,125.82284318325199,0.7666117266617478,0.5102023716421489,3.467143044335943,-0.4779947480631346
"TRENT, BHARTIARTL, UNIONBANK, ABCAPITAL, BAJFINANCE",572.0345228121072,96.90008152657028,30.287924101562204,0.5431081610075877,2.57000931000998,-0.46056297411317815
"ARVIND, TRENT, BSE, HCG, CANBK",572.0176637644112,343.7811047629509,37.03527200531804,0.5071063122479714,2.458097215612175,-0.8306149986064608
"PRECWIRE, PERSISTENT, COFORGE, ABCAPITAL, BAJFINANCE",572.0120253490395,81.89145555901058,34.03806039941417,0.5008924855266839,2.3201833240813503,-0.769652224288888
"PRECWIRE, PERSISTENT, BHARTIARTL, ANGELONE, INFY",571.9771284863475,94.83397850854153,2.631988066480151,0.5965206345207502,4.607843339303551,-0.45818992020832316
"TRENT, INDIAGLYCO, PERSISTENT, ANGELONE, INFY",571.5870310374135,131.5363146780423,1.4322457169646308,0.5705753437403562,4.024798883930743,-0.6339752885698373
"PERSISTENT, COFORGE, ANGELONE, HCG, BANKBARODA",571.558124504588,76.64961694595947,8.69752842768714,0.5609319601834161,5.169739196542567,-0.5345240810958605
"TRENT, PRECWIRE, SUNPHARMA, CANBK, BAJFINANCE",571.4591981984175,105.26725744577598,28.65009314494862,0.5465481309169633,2.455819241020203,-0.4930202486922666
"ARVIND, INDIAGLYCO, PERSISTENT, COFORGE, HCG",571.3819066082285,211.1052998352434,66.96545453898499,0.505843664186708,2.3723787592960544,-0.8098531031137222
"ARVIND, PERSISTENT, BSE, CANBK, INFY",571.322866835409,210.98208807682295,1.497967390832855,0.4869148986251032,2.649446381442177,-0.7870638615768953
"TRENT, PRECWIRE, INDIAGLYCO, BHARTIARTL, SUNPHARMA",571.1876950848691,138.37137523226787,28.600135527488103,0.5371066501602444,2.524461337194817,-0.4191867131557486
"TRENT, INDIAGLYCO, BSE, CANBK, INFY",571.1514594692648,228.03383119817906,1.8150549839963004,0.4892901856166751,3.08347524933165,-0.5764419546688441
"TI, INDIAGLYCO, COFORGE, ANGELONE, CANBK",571.0794243701752,145.68405010717856,32.45118306560288,0.5815073196112461,3.990774233370825,-0.6698969462415815
"TRENT, INDIAGLYCO, COFORGE, UNIONBANK, BAJFINANCE",570.9772119621003,120.87452791845487,38.74095052308695,0.532404743743785,2.377433644766749,-0.591027859054687
"BSE, BHARTIARTL, ABCAPITAL, BAJFINANCE, INFY",570.9749236367411,102.46812269289376,17.34283098338456,0.5369607735794936,2.9065166781942926,-0.44173825066843087
"PERSISTENT, BSE, COFORGE, SUNPHARMA, CANBK",570.8245620765442,173.6796336323705,19.631172799109287,0.5030410354204357,3.0498728539598345,-0.60212624716376
"PERSISTENT, BHARTIARTL, SUNPHARMA, BANKBARODA, ABCAPITAL",570.3712859013308,71.93828791264842,8.017486049688749,0.5240560823560394,3.1340108047627706,-0.5590804561651214
"TRENT, PRECWIRE, PERSISTENT, BHARTIARTL, HCG",570.2836921377885,198.2108321007563,61.07231283258017,0.5213557723299465,3.1341386293929143,-0.6805309589540833
"TI, INDIAGLYCO, BSE, ANGELONE, SUNPHARMA",570.0752541105248,260.37077656052946,20.60730333254226,0.5772813749367331,4.090199803495603,-0.6954512796691756
"TI, PERSISTENT, ANGELONE, SUNPHARMA, BAJFINANCE",570.0017225414133,114.43931313153853,33.90726799239332,0.5715701144460493,4.403563577388727,-0.6201875634964882
"TI, PRECWIRE, COFORGE, BHARTIARTL, BANKBARODA",569.8939088669299,65.51329655408156,3.5027459814321205,0.5217938020599484,2.8887988707294294,-0.43131783265963974
"TI, ARVIND, PERSISTENT, HCG, INFY",569.7313053781337,109.42611231877405,10.957878712944247,0.48765445894575976,2.4663383084075443,-0.7081336323219694
"PERSISTENT, UNIONBANK, CANBK, BANKBARODA, ABCAPITAL",569.5818226448282,49.116908744033914,7.219565495068592,0.5128394346440905,2.279930817913532,-0.8144239903358488
"TI, PERSISTENT, SUNPHARMA, CANBK, INFY",569.5720617888596,82.9683154579155,3.9623571434505456,0.49738289148406234,3.1677464164857407,-0.5604494875839154
"TI, ARVIND, TRENT, SUNPHARMA, CANBK",569.3845332950281,151.181811536019,13.647985210613989,0.5186521045169035,2.730178861978759,-0.5380440158115125
"INDIAGLYCO, COFORGE, SUNPHARMA, ABCAPITAL, BAJFINANCE",569.1538213052762,82.89902015889932,32.73225480414095,0.5506890619945277,2.375983532361463,-0.47731016186144115
"TRENT, PRECWIRE, BHARTIARTL, BANKBARODA, BAJFINANCE",569.1115039243584,81.98372260094729,14.97905823263157,0.5411158585706062,2.705458372465897,-0.4448933420507772
"TI, PRECWIRE, INDIAGLYCO, BHARTIARTL, ABCAPITAL",569.014464135844,77.53977759958153,30.887721802371047,0.5401777147610477,2.2754843110969074,-0.42895410834365677
"TI, ARVIND, TRENT, BHARTIARTL, HCG",568.9463595591261,220.30135434807653,62.226879031908176,0.5195102417442503,2.725221277159324,-0.583650351294779
"TRENT, INDIAGLYCO, PERSISTENT, CANBK, INFY",568.9121070827501,119.93749069988144,2.13668441272159,0.49183656955115057,3.580149752642751,-0.6210223940050318
"TI, TRENT, COFORGE, HCG, BANKBARODA",568.8833608668635,97.92652218432254,11.86429598595864,0.5166598967750358,3.128915024622517,-0.5089582946236348
"ARVIND, TRENT, PRECWIRE, HCG, CANBK",568.8370046938675,202.62718328533094,40.65870222445525,0.5198657176087945,2.262968525274727,-0.7935260382035355
"ARVIND, PRECWIRE, PERSISTENT, BHARTIARTL, SUNPHARMA",568.7863459343884,140.50532258881492,23.55424284500136,0.5209625046928165,3.1411457315284492,-0.5365465477328797
"ARVIND, TRENT, SUNPHARMA, ABCAPITAL, BAJFINANCE",568.7545746027135,98.54862263706707,28.642235301898687,0.5467066672465737,2.5426234065246502,-0.47972393629486465
"ARVIND, INDIAGLYCO, PERSISTENT, BHARTIARTL, CANBK",568.7421384857885,116.21579386831033,23.007989962742805,0.5127323524773157,2.6477743172265704,-0.7065934532885795
"TI, SUNPHARMA, HCG, CANBK, BAJFINANCE",568.713381745519,90.33380822355264,40.79689475426436,0.5389355154618931,2.4498610311491853,-0.5488993147201313
"ARVIND, PERSISTENT, COFORGE, UNIONBANK, BAJFINANCE",568.6602995833591,105.3582675611218,34.865543082476314,0.4952746752108882,2.4216287898514595,-0.7662377063957932
"TI, INDIAGLYCO, BHARTIARTL, SUNPHARMA, CANBK",568.6456613201665,102.8176001788879,18.85574432101722,0.5366793965253848,2.6034146723394236,-0.4451852209817109
"BSE, COFORGE, ANGELONE, SUNPHARMA, ABCAPITAL",568.5262302300987,169.99469318344197,23.428835246020576,0.5959886349231491,4.506852093893379,-0.456146839511171
"TRENT, COFORGE, SUNPHARMA, CANBK, ABCAPITAL",568.4528112538541,99.31794681589021,23.28285103233778,0.5372215348238959,2.9941531854208554,-0.4147350477377832
"ARVIND, BSE, CANBK, ABCAPITAL, BAJFINANCE",567.5375739636406,163.73460024380054,27.995741848135047,0.5223549362435723,1.8302875236465193,-0.8467886875109661
"TRENT, PERSISTENT, HCG, UNIONBANK, CANBK",567.3836297165624,174.26333162591646,35.16448802889285,0.5188416012253411,2.851821213851396,-0.7023079778322596
"ARVIND, TRENT, PERSISTENT, COFORGE, HCG",567.3664477820578,245.65979392313739,60.535974661611604,0.5134429915540752,2.7113083256521686,-0.7786060489115707
"TI, ARVIND, PRECWIRE, INDIAGLYCO, SUNPHARMA",567.2038377275763,141.12436570475407,30.468741728236992,0.5291258579858589,2.0432292407042167,-0.6643578719113863
"ARVIND, PRECWIRE, BHARTIARTL, SUNPHARMA, BAJFINANCE",567.185755435075,109.35933498003232,32.4866412156898,0.5610603814185666,2.517362842647587,-0.44205000123028154
"TI, ARVIND, PRECWIRE, CANBK, INFY",566.9813316560944,90.72741054325644,3.5619154667203334,0.5122033726788235,2.202817554865666,-0.6236176284837395
"BSE, COFORGE, BHARTIARTL, ANGELONE, BAJFINANCE",566.9105375779944,156.5288778410122,37.591489062397486,0.6082500606888686,4.030193677305389,-0.6119308089963964
"PERSISTENT, BSE, SUNPHARMA, UNIONBANK, CANBK",566.7213305788039,187.8566769012803,8.257815969341674,0.4978147422357297,3.0422777790656155,-0.6545064570918423
"TI, PRECWIRE, INDIAGLYCO, BHARTIARTL, HCG",566.4923544779555,172.76438331979534,68.49186650985403,0.5313257784574147,2.4858160187796416,-0.5968939706087918
"PRECWIRE, PERSISTENT, ANGELONE, SUNPHARMA, INFY",566.4852645914743,86.4142343376092,2.6035348559293903,0.5838689969020686,4.59053090259589,-0.43106980395286526
"BHARTIARTL, SUNPHARMA, CANBK, ABCAPITAL, BAJFINANCE",566.3637157751291,74.49131214733447,27.716371070470093,0.5795194765559815,2.577206146464479,-0.360124450787307
"PRECWIRE, BSE, BHARTIARTL, ANGELONE, BAJFINANCE",566.1255737965793,140.92220263021548,34.9253867143444,0.6003264827880391,4.443098856484699,-0.5426031990758028
"TI, TRENT, HCG, UNIONBANK, BANKBARODA",566.0897959902503,95.07787075906886,9.125462304542985,0.5090421198733266,2.7771581243395063,-0.5954303911451257
"ARVIND, BSE, SUNPHARMA, ABCAPITAL, BAJFINANCE",565.8823474331166,128.97254643219605,28.0531107431071,0.5321846541312707,1.9677368006777678,-0.644956093725782
"TI, ANGELONE, UNIONBANK, ABCAPITAL, BAJFINANCE",565.807396157389,64.22986771119992,31.379216824976087,0.582435174747771,4.306683603159597,-0.6289450526632376
"TRENT, SUNPHARMA, CANBK, ABCAPITAL, BAJFINANCE",565.7849048055978,89.41307056633838,27.131257654242823,0.553727182688516,2.401030924143878,-0.4917749791535272
"ARVIND, PRECWIRE, COFORGE, ANGELONE, UNIONBANK",565.612442143449,147.65308005965102,22.344536670041304,0.5829790855830167,4.397985173130306,-0.6555133890216652
"INDIAGLYCO, BSE, BHARTIARTL, SUNPHARMA, CANBK",565.4512263690373,157.55663664219023,16.33901885517719,0.507491068925188,2.79953748853928,-0.49188267720977646
"TRENT, PERSISTENT, BHARTIARTL, ANGELONE, UNIONBANK",565.3000119695528,144.9634183892379,10.964800121608365,0.6038186527607218,5.007336181244895,-0.5522386807105581
