Portfolio,Profit_2019_(%),Profit_2020_(%),Profit_2021_(%),Profit_2022_(%),Profit_2023_(%),Profit_2024_(%),Profit_2025_(%)
"TI, PRECWIRE, BANKBARODA, ABCAPITAL, INFY",7.803479493088039,-36.65467311751177,8.904556751485027,144.72075027611675,38.4096736268988,36.24534961380219,53.713966168594915
"INDIAGLYCO, PERSISTENT, COFORGE, ABCAPITAL, INFY",-7.014530221839699,-56.08367477440488,64.48017887745038,254.56070510860894,4.505453988646457,8.365524950516235,95.59387112276664
"PERSISTENT, SUNPHARMA, UNIONBANK, BANKBARODA, BAJFINANCE",-9.774407852905886,-35.73117630922668,20.078910091851874,127.16645677777976,24.869356543481015,49.18595470369959,78.9230647383662
"TRENT, INDIAGLYCO, PERSISTENT, UNIONBANK, INFY",-3.7615845161909855,-49.911731754484634,19.851161083623726,161.41924645904928,8.578040779728436,28.749516997598732,149.65864704217284
"ARVIND, BSE, SUNPHARMA, BAJFINANCE, INFY",4.46601198493648,-22.05581730913664,-11.609723624944168,146.72442130117486,11.545242336588624,16.80066741937447,127.7748304291098
"TRENT, PRECWIRE, COFORGE, SUNPHARMA, ABCAPITAL",-11.121134142772494,-27.22297910479844,22.84540826662218,97.52188338348013,17.22549882801019,25.244504853284553,128.63616762093764
"TRENT, COFORGE, SUNPHARMA, BANKBARODA, ABCAPITAL",-16.787721220005626,-19.16428474016172,50.24299526948326,74.66015079851988,16.653169382782607,30.463290822462064,96.11126948249489
"INDIAGLYCO, COFORGE, ANGELONE, UNIONBANK, BAJFINANCE",0.0,-20.215102632311144,-36.87182512140163,204.92941364553906,4.31262932297376,54.802477566604814,112.40040887008527
"ARVIND, COFORGE, SUNPHARMA, CANBK, BAJFINANCE",-13.963692105185999,-9.113120346373538,-6.0607409295226455,111.39019418258212,13.865878672457367,41.62012222130909,110.28174535226212
"BSE, SUNPHARMA, BANKBARODA, BAJFINANCE, INFY",4.285527376707776,-23.84211449194393,5.59927722802096,116.4775746017543,19.110545630719212,20.62717462953172,101.84356243089839
"TI, HCG, UNIONBANK, BANKBARODA, BAJFINANCE",10.452039608793928,-36.237159912818264,-14.99987095416897,119.63606918473064,45.23860010705734,78.26795091421779,54.63857328849162
"TRENT, INDIAGLYCO, SUNPHARMA, HCG, CANBK",5.917129351394146,-28.489189279755955,-5.539123293946824,76.56883682390085,26.692193283693477,21.968637706012807,169.63059034256577
"PERSISTENT, BHARTIARTL, SUNPHARMA, ABCAPITAL, INFY",-6.478096829443092,-35.695197298457906,47.611749032659255,110.93054351741523,19.38031544861738,27.22846302771056,85.03800443915084
"ARVIND, TRENT, PERSISTENT, UNIONBANK, CANBK",4.2358432579622685,-59.748461660842956,0.206619002658881,148.91275345676576,-7.714846278878418,91.1305362935997,185.0734033390634
"TI, COFORGE, SUNPHARMA, CANBK, INFY",-3.825888897263041,-23.878818748447685,14.341402174772666,121.72745548419144,15.939065971228029,27.902622899348593,91.19024821505619
"BSE, COFORGE, HCG, BAJFINANCE, INFY",-0.7478863153825954,-53.752738983105885,4.486447474094679,217.33481246044155,18.103011070559273,14.290854022477607,155.93567713535998
"ARVIND, TRENT, COFORGE, BHARTIARTL, ANGELONE",0.0,-18.57673137720528,-31.436000970634947,114.18227213559243,-2.613492724252975,45.429651638875534,210.4643330816616
"PRECWIRE, PERSISTENT, HCG, CANBK, ABCAPITAL",18.930892459256967,-64.58824738076588,-0.4647088880586292,201.0731115629523,47.735121271843674,31.228883321730706,114.8659572652595
"ARVIND, TRENT, HCG, UNIONBANK, BAJFINANCE",2.7797265913323654,-42.28669311068197,-15.732240876362635,87.61763435727327,16.342462620259536,101.68534026071403,138.90883971939652
"ARVIND, PRECWIRE, PERSISTENT, HCG, ABCAPITAL",31.30786460042789,-69.87924818979121,-5.690607465370078,252.42637134868966,30.782723289284174,32.17783159149374,131.34265328131548
"ARVIND, TRENT, INDIAGLYCO, BANKBARODA, ABCAPITAL",4.504539933469265,-31.27399686596768,-7.463692704949909,90.4368540101802,14.34685556381956,51.938426700000015,139.0539688006852
"PRECWIRE, BSE, SUNPHARMA, UNIONBANK, CANBK",26.379777954445483,-46.63767397428784,-21.051468810444607,71.64021388644883,14.051520625253033,63.64981415820938,208.16011966503166
"INDIAGLYCO, BHARTIARTL, SUNPHARMA, BANKBARODA, BAJFINANCE",-14.934857425576254,4.059739549204422,15.736228647553862,60.10570236630659,32.64575018555029,35.559656242496416,78.10019659295833
"ARVIND, PRECWIRE, INDIAGLYCO, SUNPHARMA, BAJFINANCE",7.990979178698354,-26.89402453028794,-18.914047433134897,122.5970714670384,28.34536254601212,32.6689517997347,116.4764392656791
"PERSISTENT, ANGELONE, SUNPHARMA, UNIONBANK, BAJFINANCE",0.0,-24.54614404310985,-29.914391933575878,166.1373320155875,15.755332636581908,46.60559546924774,119.91611097043591
"TI, PRECWIRE, COFORGE, SUNPHARMA, HCG",5.26775101430772,-41.27452815553696,-5.898259237820325,124.23461214043208,27.0311421977528,9.46626395453003,189.56450944809865
"PERSISTENT, SUNPHARMA, HCG, BANKBARODA, BAJFINANCE",1.146988324977527,-44.88144001728885,26.46480719673585,145.50854552334397,27.050064044575773,32.84308936810332,79.75945731627363
"ARVIND, COFORGE, ANGELONE, HCG, UNIONBANK",0.0,-24.7931031879274,-46.206854945130026,154.68387411979458,1.1139481014420305,63.64040427739979,207.99362417466165
"TI, ARVIND, SUNPHARMA, HCG, UNIONBANK",47.70133106838108,-44.84011025021678,-24.878718773037058,84.42413281795147,23.314323896661104,36.63146843915488,176.08908889479252
"PRECWIRE, COFORGE, BHARTIARTL, HCG, BAJFINANCE",-15.389606278744527,-20.561216561471795,6.611303294717841,111.44774617401598,23.931999537333624,30.21500907907779,114.7147386614193
"TRENT, COFORGE, CANBK, BAJFINANCE, INFY",-17.480145419528938,-9.306476076836956,23.72246304395411,125.39363578904586,5.214971480180419,23.398062564695632,93.73415614760228
"BSE, SUNPHARMA, UNIONBANK, BANKBARODA, ABCAPITAL",15.10734597473935,-48.235511469085324,-1.756433320459938,67.00038712922239,24.30902761994629,58.86906163660572,171.8862521779966
"PRECWIRE, SUNPHARMA, UNIONBANK, CANBK, BAJFINANCE",6.243345913162401,-20.51603188751625,-4.885646436304992,67.23512236362916,31.124411553934152,50.79827719902137,97.58833670153415
"ARVIND, BSE, BHARTIARTL, HCG, CANBK",23.460169830587475,-28.0407319108939,-29.323680105611118,87.33195172154518,4.542947142281495,28.376542624467117,232.3371987989535
"TRENT, BSE, SUNPHARMA, CANBK, INFY",6.951014377422937,-23.681710730440177,0.30878793505495494,93.91292668737475,9.199228229247147,19.82743463630028,152.47741061972496
"INDIAGLYCO, BSE, COFORGE, ANGELONE, SUNPHARMA",0.0,-18.664369793843193,-44.65621970338706,176.50989341152075,15.807606049501487,9.992798770955712,230.80151089313813
"ARVIND, PRECWIRE, BSE, HCG, UNIONBANK",45.29418038676574,-67.43483870581811,-45.56414525380501,111.95571789207763,7.988593417187251,80.07495915630753,393.96355089962486
"TI, COFORGE, UNIONBANK, BAJFINANCE, INFY",-10.76973773140606,-32.54348501436743,12.931366699409264,159.11111195863378,25.664346751584354,33.378066239845936,77.56249106267639
"TRENT, PRECWIRE, SUNPHARMA, HCG, BAJFINANCE",-3.731886565069731,-30.90757991792924,2.141033985400198,87.97276575747128,27.710958351064896,43.516711968091236,123.91821448658828
"TRENT, INDIAGLYCO, SUNPHARMA, BANKBARODA, ABCAPITAL",-6.109912676163109,-29.331447886498818,32.82956191157731,60.37844237476882,28.05477075606038,41.505134963592404,104.61417322088029
"ARVIND, TRENT, PERSISTENT, BHARTIARTL, UNIONBANK",-7.07546057118048,-49.08100747379155,7.041108529201168,105.84537983851759,7.1703934391643465,69.29868034003306,177.0251980851361
"ARVIND, PRECWIRE, SUNPHARMA, ABCAPITAL, BAJFINANCE",9.383212600234314,-26.188529861263554,-7.641011059892843,99.84108924565692,29.10500787384609,46.17762834648897,86.30242850637985
"TI, SUNPHARMA, HCG, BAJFINANCE, INFY",2.9402116053002914,-24.25855497755399,5.66383341136647,124.43301155004201,29.77598192300541,25.797357433120638,73.54088909863023
"TRENT, INDIAGLYCO, BHARTIARTL, ANGELONE, HCG",0.0,-18.407264535297017,-33.6333224066951,91.37168135177048,21.47322573753938,32.59038204480347,213.83679120742175
"ARVIND, INDIAGLYCO, BSE, BHARTIARTL, ANGELONE",0.0,-17.212081299208894,-50.386197529558906,136.57608855100443,15.609934376940494,38.45783907244831,236.75879423005597
"TRENT, COFORGE, HCG, UNIONBANK, BAJFINANCE",-14.17774318519066,-40.294433387719074,9.278868763772884,99.75466683080394,12.690745448116104,71.42591581069415,142.20479766665153
"TRENT, BHARTIARTL, ANGELONE, ABCAPITAL, BAJFINANCE",0.0,-21.049825536187917,-6.341394594046024,92.05818733341155,14.34944821673687,60.888947134295265,100.24258633599325
"TI, BSE, HCG, CANBK, INFY",23.567963372099832,-53.94289373804523,-13.330553838450731,182.5432092748958,20.214991307759277,17.881128215640118,164.86820139576403
"INDIAGLYCO, PERSISTENT, HCG, BANKBARODA, BAJFINANCE",0.47058744050514356,-59.37167654276946,23.33597425370273,226.04431857695647,36.283006774759286,32.03466325287649,77.10090289325863
"BSE, BHARTIARTL, ANGELONE, CANBK, INFY",0.0,-17.84883999953635,-29.15745808608895,152.7286595069527,14.010641526065214,24.62733023984398,150.23785550625286
"ARVIND, BSE, SUNPHARMA, UNIONBANK, BAJFINANCE",9.051061011077334,-35.66414342566107,-27.35571448804428,93.56153977454484,14.687108151920203,61.033458029748374,187.01882076977427
"PERSISTENT, BHARTIARTL, SUNPHARMA, CANBK, INFY",-5.6067636600589115,-26.8195613344525,25.5976945502725,120.11431154281622,17.707401236667742,22.49930622907965,89.90500409390702
"TI, TRENT, SUNPHARMA, HCG, UNIONBANK",10.009897618045095,-34.56129733559868,-7.386437078113584,65.96113696215293,23.798183378249682,33.64199359533231,185.64139684167986
"TRENT, COFORGE, HCG, CANBK, BAJFINANCE",-14.809751550956406,-36.738631742901404,15.975153133617837,113.29261504468273,12.836649040637349,49.23846319181961,132.90146014706332
"TI, INDIAGLYCO, UNIONBANK, BAJFINANCE, INFY",-0.0038692599260925498,-34.598370864782304,9.012627564751895,150.11450371466023,39.306818148157106,20.653182690168403,74.44551376699182
"ARVIND, PRECWIRE, PERSISTENT, HCG, BANKBARODA",30.69790947753066,-69.27670900998145,1.5758246443833057,223.72746976861387,19.401473519361478,44.68462173196388,129.18974459517227
"INDIAGLYCO, PERSISTENT, COFORGE, SUNPHARMA, UNIONBANK",-8.512762115218242,-46.735277935055954,7.12762006702905,153.83427746342556,23.116695393433794,19.83862839952124,167.38296111378986
"TRENT, BSE, BHARTIARTL, ANGELONE, INFY",0.0,-14.955342134542848,-31.24500069823839,139.3045970306775,6.405991569074221,30.864303090757872,168.28687824588792
"TRENT, INDIAGLYCO, UNIONBANK, ABCAPITAL, BAJFINANCE",-12.280424260769852,-36.1170734834406,25.313988710192348,84.95473269718421,17.83308509832333,64.56856337404724,107.54061400956326
"TI, ANGELONE, UNIONBANK, BANKBARODA, ABCAPITAL",0.0,-29.581949232077775,-48.791579750819025,141.5552187023422,57.147607597380066,133.0397133147311,63.78267107433908
"PRECWIRE, BSE, HCG, UNIONBANK, ABCAPITAL",31.369278018676106,-65.5962583532016,-34.927891789779295,112.39096652858254,45.52923626842349,70.94316199158699,236.15625614011003
"TI, INDIAGLYCO, BHARTIARTL, CANBK, INFY",-4.704954385563442,-22.90080804960921,1.6389147376472346,125.90855013393343,36.02872559648824,22.114123752988778,86.39511807536451
"TI, ARVIND, BANKBARODA, ABCAPITAL, INFY",6.010684725769044,-40.833056316889824,-0.4006226354157927,163.72963099901403,28.878963396502776,40.09230653043625,75.58134637614033
"ARVIND, PRECWIRE, ANGELONE, ABCAPITAL, BAJFINANCE",0.0,-25.369694327732784,-45.70128826192031,244.96040694054471,11.312315261164807,93.55911019687898,73.4141496987299
"ARVIND, INDIAGLYCO, BSE, SUNPHARMA, HCG",31.014504254697894,-54.64170281965974,-28.672390218796895,117.41594990264188,23.431308342239877,12.754174128406959,307.1658143945623
"TRENT, PRECWIRE, CANBK, BAJFINANCE, INFY",-1.494115326906309,-32.10566150276338,18.316444289302524,123.36254783151799,18.623986171476403,26.102325861572794,97.4966516589775
"ARVIND, PERSISTENT, HCG, ABCAPITAL, BAJFINANCE",0.8938231094967275,-63.882262817914956,17.18462509542902,258.92562514357525,20.65696929489784,43.84705320716591,96.1800665840518
"TRENT, PRECWIRE, SUNPHARMA, CANBK, INFY",3.1224288850612902,-20.02084166359491,10.272518978877354,96.17726844995144,19.28264870141181,20.75233213920573,103.04994447991942
"PRECWIRE, BSE, BHARTIARTL, ANGELONE, ABCAPITAL",0.0,-18.010751687410064,-38.22491837823011,103.22241513262776,20.10642829673166,48.26779445696951,184.59795947093434
"ARVIND, PRECWIRE, PERSISTENT, SUNPHARMA, UNIONBANK",24.851500670200586,-54.10876255337054,-0.3169460966209736,131.73714106880604,12.519989270877495,42.00878909706462,146.54713191418
"ARVIND, PRECWIRE, PERSISTENT, SUNPHARMA, HCG",31.41298036424278,-55.6746081598394,-7.318013158610947,167.59307588787698,17.713781696589127,8.358729787600193,182.95054976750552
"TI, TRENT, INDIAGLYCO, ANGELONE, INFY",0.0,-14.344969279104792,-41.792218923381796,187.08365642664813,19.655460374087163,19.783289735338517,154.09768259694633
"ARVIND, PRECWIRE, SUNPHARMA, BAJFINANCE, INFY",8.93537301565659,-19.836271187956577,-3.1212591216012164,129.9296581123909,15.241412115226872,18.063053012296628,96.88713954345236
"TRENT, BHARTIARTL, SUNPHARMA, HCG, CANBK",-0.44765150174653767,-6.86337994975913,1.4452792539981996,57.30643385006851,21.32775602355368,15.91887518731603,150.32927519402338
"BSE, BHARTIARTL, SUNPHARMA, HCG, INFY",8.401592923543323,-29.031200668049618,-4.155482804404431,98.19939892212119,19.53041206641679,18.63249931490096,151.35765125266735
"TI, ANGELONE, ABCAPITAL, BAJFINANCE, INFY",0.0,-24.724982226646077,-6.255625655032926,222.39319465200563,22.446639125146884,22.329153071897224,52.83680533566426
"INDIAGLYCO, PERSISTENT, HCG, UNIONBANK, ABCAPITAL",23.58245750490926,-65.52375750031027,14.619858944301644,183.5464473019503,28.342849201900066,22.7285573351536,138.7136446344311
"INDIAGLYCO, PERSISTENT, BSE, UNIONBANK, INFY",9.886064295827746,-63.61806327352504,-4.517833647225711,222.80776216834082,16.67157564108972,20.69109293062663,200.02669012403538
"PERSISTENT, SUNPHARMA, HCG, UNIONBANK, ABCAPITAL",18.72541969956185,-50.32951638951098,20.679033198556063,129.91612416923667,30.43675055542714,13.929499404700962,114.05850091652923
"ARVIND, TRENT, SUNPHARMA, BANKBARODA, BAJFINANCE",-10.860919348981879,-8.553613537575455,-2.704031904344384,72.50925917094544,14.51685974383301,77.203808196469,87.45245405488807
"TI, PRECWIRE, INDIAGLYCO, HCG, ABCAPITAL",32.722195143157975,-49.94999911398787,-28.411776405284705,153.49263557543503,50.81824723449478,33.31507393346407,114.54012232262043
"TI, PRECWIRE, CANBK, BANKBARODA, INFY",12.702259296446972,-41.38144630425884,-3.450682365963176,145.9009312282263,43.89126844029616,38.91779250968075,65.84064819893128
"TRENT, ANGELONE, UNIONBANK, CANBK, ABCAPITAL",0.0,-21.03171421202954,-33.29493604043853,94.26145697579588,8.241198037021391,119.99831369219547,113.37696779179839
"INDIAGLYCO, COFORGE, BHARTIARTL, UNIONBANK, ABCAPITAL",-14.136115180982777,-14.773108044988314,28.47148559751296,61.145399765080825,18.459774044351196,33.60291674628839,116.78708821251237
"TI, PRECWIRE, COFORGE, BANKBARODA, INFY",0.9594770502605598,-44.32972463523846,12.881529599038167,162.94318967519354,32.55670773826618,33.47105360705562,76.10200643677851
"TRENT, BHARTIARTL, ABCAPITAL, BAJFINANCE, INFY",-17.296296561006464,-6.61287576951014,51.61067616845432,74.49818584815841,8.055456582966158,33.96087828277028,75.72242062511914
"INDIAGLYCO, PERSISTENT, HCG, UNIONBANK, BANKBARODA",23.962132587356933,-64.77301588618015,15.043547019515312,174.44363765866072,37.69631413437842,26.626661351142555,116.12952065088807
"TI, COFORGE, BHARTIARTL, ANGELONE, CANBK",0.0,-25.136965459039295,-36.98363763204523,165.5670355310607,24.31344718291184,31.46689983741837,153.6904298565685
"TRENT, PRECWIRE, HCG, ABCAPITAL, BAJFINANCE",-1.8413579917591516,-33.75926207002148,-1.3302435580383798,97.86178561300054,26.1987325941049,70.25906160720695,90.38254720714785
"PRECWIRE, COFORGE, BHARTIARTL, ANGELONE, BAJFINANCE",0.0,-21.073004776192818,-19.64087761217801,134.16458201310556,13.574157963089185,44.558661174867375,112.8758539009731
"ARVIND, TRENT, ANGELONE, HCG, ABCAPITAL",0.0,-21.11906701211351,-40.058560048113165,126.76973641561453,7.19959844281941,60.77342111946291,180.89229120511283
"PRECWIRE, PERSISTENT, BHARTIARTL, ABCAPITAL, INFY",-1.2010815766908656,-49.051514296749964,35.45867941404599,187.98682484258998,19.724740992423428,20.61517686667209,83.04748920503258
"TRENT, PERSISTENT, HCG, BAJFINANCE, INFY",-5.748059058621302,-54.25601916600262,25.2729766672555,216.52381205719334,9.180738780523123,34.785599677853554,106.30970675439646
"TI, PRECWIRE, INDIAGLYCO, SUNPHARMA, HCG",37.45676114290537,-48.94883652098697,-18.270514363948777,112.35668639395446,38.558627206715414,9.558398488316055,180.5789933779627
"INDIAGLYCO, PERSISTENT, BHARTIARTL, HCG, BANKBARODA",7.627005498516848,-48.703500678617495,21.075062528637933,132.80490538037824,34.64321196870288,25.323710789332885,97.52469032186724
"TI, SUNPHARMA, BANKBARODA, ABCAPITAL, INFY",1.959701535949887,-30.690266832939493,38.2418434844398,108.5163318220641,27.072309324928987,23.36551697559157,62.42259685219524
"BHARTIARTL, SUNPHARMA, CANBK, BANKBARODA, BAJFINANCE",-14.400268354172452,18.770517191882384,12.134787319088836,46.86236382449638,28.2821563788594,45.11184534551871,66.40923575600526
"PRECWIRE, BSE, BHARTIARTL, HCG, ABCAPITAL",17.395656024185534,-28.39553639028274,-21.69020143935063,83.13211430062117,32.73284664909462,22.118522912411475,165.39894324696948
"PERSISTENT, COFORGE, HCG, UNIONBANK, BAJFINANCE",-11.914942159299425,-56.77150364147228,20.55566899300596,200.378620783024,22.00916097626644,50.29066176646866,105.08845779458014
"TRENT, BSE, UNIONBANK, BAJFINANCE, INFY",2.6525678911828887,-38.77035332372994,-1.7489004117947515,129.52127330586146,5.386794906977399,39.31716250312538,149.14064417953082
"ARVIND, TRENT, PRECWIRE, SUNPHARMA, UNIONBANK",11.909830371843967,-37.23153910208068,-11.759302706307995,54.45454493333997,10.922124213571593,77.13545203651636,175.61280897366115
"BSE, ANGELONE, HCG, CANBK, BANKBARODA",0.0,-23.68380198511659,-47.79738734736211,152.06895055656747,3.5058753706686208,60.16377484846171,211.38432765390814
"ARVIND, BSE, COFORGE, BANKBARODA, INFY",2.805870245054276,-51.37266291426785,-12.984783957903534,198.04638545455538,7.0072286903243075,30.491796519269897,186.31423202324152
"PERSISTENT, COFORGE, ABCAPITAL, BAJFINANCE, INFY",-16.127492172209735,-48.903648144020195,80.1158640028275,214.15436778462868,4.606822898774143,21.279723537616178,68.47361862100634
"TRENT, SUNPHARMA, CANBK, BANKBARODA, ABCAPITAL",-7.6364155035847485,-23.85982234925679,23.48841841862179,50.68933888402118,25.264837583291943,67.45510445211933,88.79068153337182
"ARVIND, PERSISTENT, HCG, UNIONBANK, ABCAPITAL",27.019973713766344,-68.38206430324874,2.362915148007416,191.53355912911118,22.962278901089018,46.772527290608345,139.50648429730387
"PRECWIRE, BHARTIARTL, UNIONBANK, ABCAPITAL, BAJFINANCE",-8.461224737775064,0.7567705365872923,-7.630249500472441,41.838535546623824,36.02118882882157,72.30949315441921,82.80003043034361
"ARVIND, PRECWIRE, INDIAGLYCO, ANGELONE, BAJFINANCE",0.0,-23.59830970115705,-51.87787915843381,286.66963916617976,14.635209700888296,54.811849219674194,105.19863870576036
"PRECWIRE, COFORGE, ANGELONE, BANKBARODA, ABCAPITAL",0.0,-20.27524656635763,-30.315742709910154,178.13028594081084,19.211347192189578,61.640481597728815,73.86924125015267
"ARVIND, BSE, CANBK, BAJFINANCE, INFY",9.45923102111086,-45.3255426224897,-14.538959941343021,203.80287341096118,9.149918849974338,21.581750317986902,151.0343043144068
"ARVIND, PERSISTENT, ANGELONE, SUNPHARMA, HCG",0.0,-23.445832264526857,-29.25149078336692,190.5076409679125,4.090261807867868,11.669770340112407,182.9960833773034
"ARVIND, INDIAGLYCO, BSE, CANBK, ABCAPITAL",20.14096499884035,-62.31544550272581,-37.22376584763857,186.28029096544694,16.445938941325423,51.26065126826818,261.10390807899864
"TRENT, BSE, UNIONBANK, CANBK, INFY",9.214207219281413,-48.746390666414506,-3.5536461723704726,106.40216672675757,3.5055872922579834,31.151178668813586,241.9799510081824
"TRENT, BHARTIARTL, SUNPHARMA, CANBK, INFY",-9.58211314888735,-0.026458420395347737,15.823166835525004,64.95845651392698,14.751018857423004,31.545409107935797,98.3869178358233
"TRENT, PRECWIRE, COFORGE, UNIONBANK, ABCAPITAL",-8.100251426598003,-52.28070661220035,13.046664244368689,102.11037570003354,18.2825186658405,73.09459813903831,152.0095602056794
"TI, BHARTIARTL, HCG, CANBK, BANKBARODA",17.860599584901028,-16.786723891010126,-14.385793302680728,77.73506242160045,42.43296285049154,34.123195646811745,81.29434903489164
"TRENT, ANGELONE, HCG, CANBK, BAJFINANCE",0.0,-23.240192335635545,-30.524780118907067,136.6379127314601,14.444459444052038,65.40525398791853,116.34920677969384
"INDIAGLYCO, COFORGE, BHARTIARTL, UNIONBANK, CANBK",-15.115091130552683,-10.972194027969628,8.972826927561805,58.41763496785302,18.586463989714264,41.06397818527485,136.7775784632717
"INDIAGLYCO, BSE, UNIONBANK, ABCAPITAL, INFY",14.319516048382685,-55.96758884106061,7.476879499821165,140.75489615859044,11.917213008141815,23.41939930912218,187.14518879586896
"COFORGE, BHARTIARTL, SUNPHARMA, CANBK, ABCAPITAL",-15.654449745448273,-1.0529159563198331,36.962872408827295,55.43891297427501,22.240974466021246,22.318727469728938,94.44165641191134
"PRECWIRE, COFORGE, BHARTIARTL, CANBK, ABCAPITAL",-10.486187389350466,-7.193564605197955,6.128083746292168,79.04626522148553,28.28385243363476,25.525247943902805,103.21182644434548
"BSE, BHARTIARTL, UNIONBANK, BAJFINANCE, INFY",-0.31052123677500765,-21.215020922838523,-5.743950671525222,100.09574544559258,16.8053861812689,38.14007157559527,116.10225605496542
"TI, INDIAGLYCO, SUNPHARMA, BANKBARODA, ABCAPITAL",11.607313357708371,-40.9965518732683,22.95762976926823,91.73367096849985,38.63549323085276,42.255023561233365,68.69850272292595
"TI, ARVIND, INDIAGLYCO, COFORGE, INFY",-3.083872005266741,-47.899083613243775,-12.007871611754794,262.03100833838033,14.73637556715568,18.58353966752442,135.99288021790667
"TRENT, INDIAGLYCO, BHARTIARTL, HCG, UNIONBANK",0.7675626584327855,-37.13854177446449,-6.302296313308597,53.523291977309185,28.465531744345675,37.15822920233735,221.52704647787294
"TI, INDIAGLYCO, HCG, CANBK, BANKBARODA",38.08658154633786,-45.65648885350689,-29.466408681893906,134.2117079403286,58.609503719899855,42.838873061011995,83.7563157679974
"ARVIND, INDIAGLYCO, BHARTIARTL, CANBK, ABCAPITAL",10.247486642484315,-3.9966187332964087,-16.685566952942864,57.90949378595938,23.148591384514084,39.550122881804214,115.61444202930704
"TI, TRENT, INDIAGLYCO, UNIONBANK, INFY",-0.8876574165174844,-40.55137485988385,0.8190432411367077,114.0253643558947,25.288913061352947,34.93731046124302,139.9947023844093
"TRENT, PRECWIRE, BHARTIARTL, HCG, UNIONBANK",8.886841236575304,-33.81483136288554,-9.791193633834572,47.719138423557126,25.540196632074696,41.540432595815304,202.2957992416946
"TI, COFORGE, SUNPHARMA, BANKBARODA, INFY",-4.397273943601165,-20.23645447717658,22.944664924441447,127.0336963789334,18.1095594828246,17.41457661562089,74.73634453447696
"TRENT, ANGELONE, HCG, UNIONBANK, BAJFINANCE",0.0,-23.096152683295358,-32.38231598086254,119.95377249704657,12.158964425160557,78.92262149271872,124.69293575118394
"TRENT, PRECWIRE, SUNPHARMA, UNIONBANK, CANBK",4.663666448376103,-28.16823941988156,-2.063621211924116,48.95578283078026,19.076873079744395,64.84210031321976,139.4477208590354
"TI, TRENT, COFORGE, ANGELONE, INFY",0.0,-18.079290905074753,-34.8190678157132,183.94080071896295,9.641112548753172,29.9706443227562,138.58593640019902
"TRENT, ANGELONE, UNIONBANK, CANBK, BAJFINANCE",0.0,-23.116286598439572,-39.20184719782242,122.55183538420629,7.482489571989404,114.63102636468653,114.79256985955448
"TI, PRECWIRE, BHARTIARTL, ANGELONE, CANBK",0.0,-24.646011042564087,-43.84057447156518,146.6815057077126,42.774179191849605,55.78790894795071,121.99346272794665
"TRENT, ANGELONE, HCG, UNIONBANK, ABCAPITAL",0.0,-21.125997923362483,-34.41692397812683,90.86503898191525,16.14728983908922,76.49035501943699,154.67711598917097
"PRECWIRE, BHARTIARTL, CANBK, BANKBARODA, ABCAPITAL",5.009371038647914,-2.8992596923273384,-9.252574966468618,32.09543785384139,51.13252638567802,71.32105408586551,62.839689993868085
"TI, COFORGE, BHARTIARTL, ANGELONE, ABCAPITAL",0.0,-22.883761737135334,-16.983568479847435,126.23902195280223,25.641977706171804,32.07409716080007,114.39918949320283
"PERSISTENT, BHARTIARTL, BANKBARODA, BAJFINANCE, INFY",-12.69394177406732,-31.763622446701135,49.4836463683161,147.9955854442121,15.965161729746269,24.67682835148308,61.36884335849173
"TI, ANGELONE, UNIONBANK, BANKBARODA, BAJFINANCE",0.0,-31.740044708179894,-47.95943865325833,184.12493416649966,45.63378493942209,126.61796594654464,54.68659783114727
"PERSISTENT, ANGELONE, HCG, CANBK, BANKBARODA",0.0,-27.13235322025066,-30.58671137116641,230.24113494672793,14.4305752169392,36.81641328331074,97.02279434038772
"TRENT, PERSISTENT, BHARTIARTL, ANGELONE, INFY",0.0,-13.700661835769212,-13.762828821390293,150.7295421821541,3.973419811948542,24.72777041442542,112.8303992435455
"ARVIND, BSE, BHARTIARTL, ANGELONE, BAJFINANCE",0.0,-21.51583675181552,-41.691044723752725,150.19027956860134,9.11496447484157,62.87304650150014,153.05486618859746
"PRECWIRE, COFORGE, ANGELONE, CANBK, ABCAPITAL",0.0,-21.867386988752415,-35.485449283205504,195.46948282848456,13.104508226037549,53.5890655578767,99.00990459876722
"PRECWIRE, SUNPHARMA, BANKBARODA, ABCAPITAL, BAJFINANCE",0.48089109947873077,-22.831959052924443,8.803867801583642,76.90519810541726,36.895687243310164,50.100739114061746,67.88062068344867
"TI, INDIAGLYCO, CANBK, BANKBARODA, INFY",6.385374864266424,-41.36866652345439,4.68434618963125,168.38266545896676,36.50696832228244,19.102749406963547,80.69630858184478
"INDIAGLYCO, PERSISTENT, COFORGE, UNIONBANK, ABCAPITAL",-8.180117361017025,-66.88922650865888,51.36136678300254,237.52159528159189,13.657026418181095,25.26566812364952,132.72244846712042
"TRENT, BSE, SUNPHARMA, HCG, CANBK",15.657633274036886,-39.17808855378125,-7.6224953721952815,79.70151376359513,5.82508971208433,25.025978692414498,233.04619453091755
"TRENT, BHARTIARTL, HCG, UNIONBANK, BAJFINANCE",-11.697645592968831,-13.229837028862857,-2.426258117026392,50.08945242535323,22.101389464909317,62.67464459118255,130.85210718175028
"TRENT, PRECWIRE, ANGELONE, CANBK, INFY",0.0,-18.45507020901683,-22.907600846619346,140.49960942654045,9.877935568096397,36.98968777314915,126.0464448510814
