instrument_key,tradingsymbol,sharpe_ratio,sortino_ratio,max_drawdown,std_dev,information_ratio,r_squared,jensens_alpha
NSE_EQ|INF767K01OT5,LICNETFSEN,-0.2772534833425702,-0.34603248053001345,-0.6448563059635373,0.3334235400621812,0.11089166015512933,0.055605560328872,-0.02655316472044171
NSE_EQ|INE482B01010,TERASOFT,-0.2825674374100245,-0.3341986112489703,-0.9773884525761628,0.6371036083759083,-0.10921499481330878,0.06006784660478304,-0.08204110195523742
NSE_EQ|INE389K01018,WELINV,-0.2859630712561598,-0.3557753107604937,-0.903895911879944,0.533549618906567,-0.11587864847902338,0.029437629242438867,-0.10565400461823671
NSE_EQ|INE326T01011,NIRAJISPAT,-0.3051481807000457,-0.6129729737206607,-0.6908409658617817,0.6402174683100949,-0.19531971370246967,0.0037632860461425987,-0.2272463706487893
NSE_EQ|INF373I01023,PSUBANK,-0.30728811597865985,-0.5060468233430439,-0.8729138851802396,0.31780124329232784,0.058989446280201495,0.3737664258667641,0.024264358403630816
NSE_EQ|INF247L01FO5,MOPSE,-0.3117793865729931,-0.5406878284048793,-0.09044485907885623,0.12135962312437036,0.9463443482273478,0.3114447499887367,0.07017727351539668
NSE_EQ|INE286H01012,VISASTEEL,-0.31416605571290773,-0.5508074203804808,-0.9615275007124536,0.5632772485110332,-0.08832565803485903,0.017827464645054,-0.126393230522068
NSE_EQ|INF179KC1IA8,HDFCNIFIT,-0.3232075590451622,-0.44855939708076004,-0.43426883308714986,0.21054080400508826,0.2510885009623057,0.2703298468495519,0.034323826008149816
NSE_EQ|INE295D01020,NACLIND,-0.3308188526067501,-0.4156842314464228,-0.945406742963192,0.49536137105380645,-0.10813859054039514,0.08565093073632385,-0.07290227822512196
NSE_EQ|INE073V01015,COMSYN,-0.3619288610719196,-0.5298686661403813,-0.6553838453356684,0.46292714863742973,-0.1324816382912925,0.033024616257037724,-0.09954815329376279
NSE_EQ|INE505V01016,EUROBOND,-0.3679020979694211,-0.42515592175288924,-0.7121386333771361,0.47131593525153914,-0.1626423003133134,0.08144980354052175,-0.07356130411020793
NSE_EQ|INF194KA1U07,IDFNIFTYET,-0.36823910787105707,-0.47776093377317586,-0.6816158849709004,0.2901368401462514,0.05311125454410644,0.05161853504013937,-0.058220951005419685
NSE_EQ|INE02EE01019,IPSL,-0.37333695066121164,-0.527049743986936,-0.8192207792207794,0.9377696554116031,-0.2606129004610496,0.014784586032325978,-0.24038737044939296
NSE_EQ|INE02KC01010,JAINAM,-0.3851723588703362,-0.5694338117997358,-0.7814465408805037,0.6007607977507221,-0.266912446952035,0.020587590740149108,-0.18604580438872584
NSE_EQ|INE555Z01020,TARACHAND,-0.3875680289926468,-0.5827009702324869,-0.9534177215189874,0.6841962983154687,-0.2662648701524478,0.03261977973396895,-0.20652799383151194
NSE_EQ|INF174KA1GC5,IT,-0.3897095227261146,-0.5828257994380471,-0.48328577252344074,0.19991782213226944,0.20169742316944533,0.3487338127301741,0.017338308610821702
NSE_EQ|INF247L01AK4,MOGSEC,-0.39639042013704867,-0.4530036290655849,-0.2592944154405948,0.12221115192592677,0.4056237908178843,0.0016784276661132578,-0.04410369921301996
NSE_EQ|INE323B01024,AVONMORE,-0.3963919507299973,-0.5465510776161633,-0.7914923291492334,0.5036287069487672,-0.15763588958340824,0.05478795308958546,-0.08092287130533017
NSE_EQ|INE728Z01015,SOFTTECH,-0.3980478851672895,-0.6375421337086065,-0.9394771821001331,0.5080484550500065,-0.15813772182973115,0.017439583536643283,-0.1555261806530428
NSE_EQ|INF205K01DA9,IVZINNIFTY,-0.40247574928446683,-0.5911869834615907,-0.7209333333333324,0.28497934531154195,0.15095930143876315,0.277314961617328,0.009696024164209676
NSE_EQ|INF200KA1580,SETFNIFBK,-0.4057343356259754,-0.6042453015261211,-0.7121680565536375,0.22320901789688724,0.17783203027927302,0.694999656302155,0.026205143796452043
NSE_EQ|INE970N01027,SPCENET,-0.4182522468067426,-0.781124687926234,-0.9857328145265889,0.607388709531895,-0.16852276241305578,0.02010578734220922,-0.18062389022860414
NSE_EQ|INE508K01013,RHL,-0.43477216936938534,-0.5444699208168017,-0.7017026850032739,0.48434833992298465,-0.1415127488304512,0.03760233644553173,-0.10106478613890987
NSE_EQ|INF767K01PC8,LICNFNHGP,-0.44615771497032297,-0.6025487391511675,-0.6979004402302745,0.25869864516159563,-0.0442901644475135,0.11483150012568125,-0.06506175883513986
NSE_EQ|INF769K01KR3,BANKETF,-0.4573140468278063,-0.7363138039366839,-0.2907686391225104,0.150046852439925,0.43913546624251604,0.5644503723726046,0.0317083651513809
NSE_EQ|INE0MOT01016,KANDARP,-0.4613187969184347,-0.7023152635342904,-0.8893203883495147,0.7186086130595981,-0.3178272147085843,0.01167204224595052,-0.26735720617414455
NSE_EQ|INE830Q01018,MANAKCOAT,-0.4653190402190233,-0.6859165445240166,-0.9867136164833006,0.5718245638932064,-0.23253087115159382,0.01017747802304874,-0.22124321876163816
NSE_EQ|INE0QBU01012,CPS,-0.4682650257749481,-0.8689565641109862,-0.7708524289642529,0.5674485907215792,-0.2855520797564195,0.049298236333824866,-0.1624745789755935
NSE_EQ|INF179KC1HZ7,HDFCPVTBAN,-0.47692175080444493,-0.7424529150202392,-0.31877579092159614,0.1643802103924028,0.2742057470844912,0.31566201652021547,0.010351522911849684
NSE_EQ|INE105J01010,RPGLIFE,-0.484290308421327,-0.6003745204098753,-0.9469692952219337,0.46603958517890326,-0.2562834690948656,0.10561677031891946,-0.13065730373218523
NSE_EQ|INF200KA1S14,SBIETFIT,-0.4921944906229004,-0.7456736623925676,-0.576012689116643,0.20604839266111039,0.2785216257651865,0.3793355122628482,0.03023884874289646
NSE_EQ|INE747K01017,TARAPUR,-0.5072707810742489,-0.8415820953106541,-0.943842759727236,0.5491100804857304,-0.3476497575480491,0.010300214690679646,-0.24525326391458505
NSE_EQ|INE0Q9601016,WOMANCART,-0.516634108169808,-0.8169974556855224,-0.7531468531468528,0.6328897839773157,-0.32620847899059696,0.01040843303821759,-0.2677806518290136
NSE_EQ|INE0OPC01015,INM,-0.5217784843140126,-0.7743131478465979,-0.6586956521739135,0.5154405423973136,-0.22548789847934164,0.012567869453057894,-0.19862284076599543
NSE_EQ|INF846K01W98,AXISNIFTY,-0.5317304894818429,-0.658106870687475,-0.6702759343346137,0.21851473688603681,-0.024531317046096835,0.21570878592940243,-0.05338476779221169
NSE_EQ|INE568Z01015,URAVIDEF,-0.5322503928821721,-0.7092948519604577,-0.9292984228109704,0.521619481093907,-0.3059894611793529,0.014798946465008926,-0.22623012968591924
NSE_EQ|INF277KA1364,TNIDETF,-0.5324960561228972,-0.8199942393341082,-0.5064497497112047,0.17583206874994853,0.037845106396054554,0.39116767015252096,-0.009339714158130959
NSE_EQ|INE863T01013,JITFINFRA,-0.5504555710414903,-1.0351365108616977,-0.9972848788638262,0.5462266803386175,-0.3368286085972528,0.03377741494340961,-0.23525294920444978
NSE_EQ|INE641C01019,KAVDEFENCE,-0.5728678003103461,-1.290335006032448,-0.9890636366743045,0.5569891781556496,-0.4361766661031727,0.004408823025912093,-0.3007087614087302
NSE_EQ|INE0CHO01012,ADL,-0.5775650607950757,-0.5533358352889676,-0.9890859481582538,0.6067528935242861,-0.3308912944378961,0.014197386224652716,-0.27347986403249275
NSE_EQ|INE794W01014,MODTHREAD,-0.607254352427133,-1.0583073415708255,-0.701623815967524,0.5037410523249656,-0.4474563550451261,0.01352811666988048,-0.27103724217730807
NSE_EQ|INE351Y01019,BETA,-0.612409160830067,-0.8077451458642114,-0.9826770184887271,0.5620473574160174,-0.4603963293240616,0.05364653102833478,-0.2777172661736063
NSE_EQ|INF789F1AZC0,UTINIFTETF,-0.630965695001663,-0.9447182169467777,-0.6972381085228065,0.18758297543550237,-0.04375064447499956,0.5418855584107519,-0.03170820715380577
NSE_EQ|INE00RQ01019,MINDPOOL,-0.6313629355526021,-1.3789881185872896,-0.895059029296021,0.8916547560132309,-0.3721964258595749,0.007238566345907819,-0.4488951744609638
