combination_symbols,sharpe_ratio,benchmark_sharpe,sortino_ratio,benchmark_sortino,total_profit_pct,profit_last_year_pct,profit_last_60_days_pct,rejection_reasons,max_drawdown
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK",0.16536343173088222,0.45258528438627393,0.34372355697732243,1.6172197553771834,-46.105046545214755,12.340472073867282,-3.6497047539489014,Sharpe 0.17 <= Benchmark 0.45; Sortino 0.34 <= Benchmark 1.62; Total profit -46.11% <= 0; Profit last 60 days -3.65% <= 0,-0.9199239923881758
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BANKBARODA, CANBK",0.16860238081505183,0.45258528438627393,0.33606254480125825,1.6172197553771834,-42.31040410101824,-1.031896428188106,-4.92944816755585,Sharpe 0.17 <= Benchmark 0.45; Sortino 0.34 <= Benchmark 1.62; Total profit -42.31% <= 0; Profit last year -1.03% <= 0; Profit last 60 days -4.93% <= 0,-0.8705960121941476
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BANKBARODA, PRECWIRE",0.07555968198090314,0.45258528438627393,0.12476561803019565,1.6172197553771834,-57.006329339640985,-10.712269051488244,-5.471531154512299,Sharpe 0.08 <= Benchmark 0.45; Sortino 0.12 <= Benchmark 1.62; Total profit -57.01% <= 0; Profit last year -10.71% <= 0; Profit last 60 days -5.47% <= 0,-0.8480324705208659
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BANKBARODA, AHLEAST",0.2797157340846522,0.45258528438627393,0.6162743251047254,1.6172197553771834,-1.8021949789863267,8.214920255918724,-1.0058165263404417,Sharpe 0.28 <= Benchmark 0.45; Sortino 0.62 <= Benchmark 1.62; Total profit -1.80% <= 0; Profit last 60 days -1.01% <= 0,-0.869789673916946
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BANKBARODA, BIOCON",0.009310390676006183,0.45258528438627393,0.014213561138467133,1.6172197553771834,-57.96214488974299,-4.369691281184762,-4.195796580567002,Sharpe 0.01 <= Benchmark 0.45; Sortino 0.01 <= Benchmark 1.62; Total profit -57.96% <= 0; Profit last year -4.37% <= 0; Profit last 60 days -4.20% <= 0,-0.8508692574614557
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BANKBARODA, TRENT",0.44616568299379533,0.45258528438627393,1.9921728598550668,1.6172197553771834,194.5101288307621,94.23046139246347,-3.416367626041361,Sharpe 0.45 <= Benchmark 0.45; Profit last 60 days -3.42% <= 0,-0.5945336248968828
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BANKBARODA, IRFC",0.5003315154308214,0.45258528438627393,11.841858777295595,1.6172197553771834,6961.379443557047,1.7534190654130866,-7.877559495208919,Profit last 60 days -7.88% <= 0,-0.5544354148465264
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BANKBARODA, DLF",0.22714041699653398,0.45258528438627393,0.5301078096193718,1.6172197553771834,-32.243508738383234,-3.0524385954752598,-6.141775969451125,Sharpe 0.23 <= Benchmark 0.45; Sortino 0.53 <= Benchmark 1.62; Total profit -32.24% <= 0; Profit last year -3.05% <= 0; Profit last 60 days -6.14% <= 0,-0.8517121891290621
"BAJFINANCE, SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK",0.22846724199800658,0.45258528438627393,0.5573746002937453,1.6172197553771834,-34.394768934975126,8.006611964533139,-3.1905943486182364,Sharpe 0.23 <= Benchmark 0.45; Sortino 0.56 <= Benchmark 1.62; Total profit -34.39% <= 0; Profit last 60 days -3.19% <= 0,-0.9182199036919588
"BAJFINANCE, SUNPHARMA, ABCAPITAL, UNIONBANK, PRECWIRE",0.10793851962834793,0.45258528438627393,0.23810580593028324,1.6172197553771834,-60.66994219289244,-5.8240978805127135,-3.6753851609253263,Sharpe 0.11 <= Benchmark 0.45; Sortino 0.24 <= Benchmark 1.62; Total profit -60.67% <= 0; Profit last year -5.82% <= 0; Profit last 60 days -3.68% <= 0,-0.911242503878158
"BAJFINANCE, SUNPHARMA, ABCAPITAL, UNIONBANK, AHLEAST",0.22014114241574825,0.45258528438627393,0.4627958866616897,1.6172197553771834,-25.271497474291138,18.051100847218613,1.3307508672890433,Sharpe 0.22 <= Benchmark 0.45; Sortino 0.46 <= Benchmark 1.62; Total profit -25.27% <= 0,-0.9051987421063339
"BAJFINANCE, SUNPHARMA, ABCAPITAL, UNIONBANK, BIOCON",0.14065711793256355,0.45258528438627393,0.30779215777133523,1.6172197553771834,-43.092684408095984,3.9815205843761525,-2.2842072897368837,Sharpe 0.14 <= Benchmark 0.45; Sortino 0.31 <= Benchmark 1.62; Total profit -43.09% <= 0; Profit last 60 days -2.28% <= 0,-0.8936437033982838
"BAJFINANCE, SUNPHARMA, ABCAPITAL, UNIONBANK, TRENT",0.37598877204385167,0.45258528438627393,1.5129777180300212,1.6172197553771834,100.23824382428761,90.46742889425599,-2.6478388740919456,Sharpe 0.38 <= Benchmark 0.45; Sortino 1.51 <= Benchmark 1.62; Profit last 60 days -2.65% <= 0,-0.8076795186585725
"BAJFINANCE, SUNPHARMA, ABCAPITAL, UNIONBANK, IRFC",0.5823036766096956,0.45258528438627393,8.67185226864036,1.6172197553771834,7680.727841180115,10.168573836321904,-6.136531087836172,Profit last 60 days -6.14% <= 0,-0.5571736685450216
"BAJFINANCE, SUNPHARMA, ABCAPITAL, UNIONBANK, DLF",0.14741373444246889,0.45258528438627393,0.3303488888593936,1.6172197553771834,-52.45517598392737,5.819743124594301,-4.309658639266867,Sharpe 0.15 <= Benchmark 0.45; Sortino 0.33 <= Benchmark 1.62; Total profit -52.46% <= 0; Profit last 60 days -4.31% <= 0,-0.9106692876469469
"BAJFINANCE, SUNPHARMA, ABCAPITAL, CANBK, PRECWIRE",0.2718291562405162,0.45258528438627393,0.6251437828156345,1.6172197553771834,-9.40803652583565,-9.853104949367763,-5.0120729731781495,Sharpe 0.27 <= Benchmark 0.45; Sortino 0.63 <= Benchmark 1.62; Total profit -9.41% <= 0; Profit last year -9.85% <= 0; Profit last 60 days -5.01% <= 0,-0.8392451075967698
"BAJFINANCE, SUNPHARMA, ABCAPITAL, CANBK, AHLEAST",0.36717742206750104,0.45258528438627393,0.7874073481207722,1.6172197553771834,54.33538712372412,2.054778392269929,-1.3206078182576242,Sharpe 0.37 <= Benchmark 0.45; Sortino 0.79 <= Benchmark 1.62; Profit last 60 days -1.32% <= 0,-0.8381047421636731
"BAJFINANCE, SUNPHARMA, ABCAPITAL, CANBK, BIOCON",0.09883705152120967,0.45258528438627393,0.18246005932842885,1.6172197553771834,-45.556703935297335,-3.7058625134969936,-3.8181641686613754,Sharpe 0.10 <= Benchmark 0.45; Sortino 0.18 <= Benchmark 1.62; Total profit -45.56% <= 0; Profit last year -3.71% <= 0; Profit last 60 days -3.82% <= 0,-0.8766707186708845
"BAJFINANCE, SUNPHARMA, ABCAPITAL, CANBK, TRENT",0.5165978508973667,0.45258528438627393,2.2396276570573552,1.6172197553771834,308.07883714861515,84.70289094472807,-2.876247936162457,Profit last 60 days -2.88% <= 0,-0.58460111262303
"BAJFINANCE, SUNPHARMA, ABCAPITAL, CANBK, IRFC",0.4729662446622855,0.45258528438627393,15.620918207725287,1.6172197553771834,11738.022956715418,1.9614009741205196,-7.3934402923252485,Profit last 60 days -7.39% <= 0,-0.5666031736312724
"BAJFINANCE, SUNPHARMA, ABCAPITAL, CANBK, DLF",0.2928772812207265,0.45258528438627393,0.6770176938467029,1.6172197553771834,-0.002145256083707636,-2.2731661379358448,-5.6243210422505125,Sharpe 0.29 <= Benchmark 0.45; Sortino 0.68 <= Benchmark 1.62; Total profit -0.00% <= 0; Profit last year -2.27% <= 0; Profit last 60 days -5.62% <= 0,-0.8434537448488179
"BAJFINANCE, SUNPHARMA, ABCAPITAL, PRECWIRE, AHLEAST",0.11977773785191673,0.45258528438627393,0.21109972252788572,1.6172197553771834,-35.99129892844106,-11.133063945587274,-0.934166756160093,Sharpe 0.12 <= Benchmark 0.45; Sortino 0.21 <= Benchmark 1.62; Total profit -35.99% <= 0; Profit last year -11.13% <= 0; Profit last 60 days -0.93% <= 0,-0.8176454886485828
"BAJFINANCE, SUNPHARMA, ABCAPITAL, PRECWIRE, BIOCON",-0.08175285000658905,0.45258528438627393,-0.1559290460163197,1.6172197553771834,-68.22312144182277,-21.640667465979778,-4.380921954563832,Sharpe -0.08 <= Benchmark 0.45; Sortino -0.16 <= Benchmark 1.62; Total profit -68.22% <= 0; Profit last year -21.64% <= 0; Profit last 60 days -4.38% <= 0,-0.830784089861125
"BAJFINANCE, SUNPHARMA, ABCAPITAL, PRECWIRE, TRENT",0.43599751898044475,0.45258528438627393,1.6303618122313677,1.6172197553771834,139.9122881434789,52.6227118642602,-3.405303568146578,Sharpe 0.44 <= Benchmark 0.45; Profit last 60 days -3.41% <= 0,-0.5570794516075994
"BAJFINANCE, SUNPHARMA, ABCAPITAL, PRECWIRE, IRFC",0.52387845115984,0.45258528438627393,17.610354906518253,1.6172197553771834,10738.554286922725,-8.309271544626128,-7.925136471435601,Profit last year -8.31% <= 0; Profit last 60 days -7.93% <= 0,-0.6118891695425337
"BAJFINANCE, SUNPHARMA, ABCAPITAL, PRECWIRE, DLF",0.17668889883741706,0.45258528438627393,0.461394449139696,1.6172197553771834,-26.12997446088967,-8.925898114579955,-6.177311791568229,Sharpe 0.18 <= Benchmark 0.45; Sortino 0.46 <= Benchmark 1.62; Total profit -26.13% <= 0; Profit last year -8.93% <= 0; Profit last 60 days -6.18% <= 0,-0.7770045417530033
"BAJFINANCE, SUNPHARMA, ABCAPITAL, AHLEAST, BIOCON",-0.17326240678576565,0.45258528438627393,-0.28042435629272405,1.6172197553771834,-70.1007738822504,-5.658659621841,-3.8711859427243533,Sharpe -0.17 <= Benchmark 0.45; Sortino -0.28 <= Benchmark 1.62; Total profit -70.10% <= 0; Profit last year -5.66% <= 0; Profit last 60 days -3.87% <= 0,-0.8415725925385726
"BAJFINANCE, SUNPHARMA, ABCAPITAL, AHLEAST, IRFC",0.5239360180571916,0.45258528438627393,17.52083902685073,1.6172197553771834,13063.449387171953,4.069909288477369,-3.471225953898538,Profit last 60 days -3.47% <= 0,-0.6147043062960097
"BAJFINANCE, SUNPHARMA, ABCAPITAL, AHLEAST, DLF",0.019588004051138152,0.45258528438627393,0.03765391440640858,1.6172197553771834,-48.637689697955786,-9.925282446153439,-3.197019056497341,Sharpe 0.02 <= Benchmark 0.45; Sortino 0.04 <= Benchmark 1.62; Total profit -48.64% <= 0; Profit last year -9.93% <= 0; Profit last 60 days -3.20% <= 0,-0.8191950754035162
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BIOCON, TRENT",0.36223320929465075,0.45258528438627393,1.3697001915338378,1.6172197553771834,72.7159611624181,61.457279040664424,-1.5584139937084518,Sharpe 0.36 <= Benchmark 0.45; Sortino 1.37 <= Benchmark 1.62; Profit last 60 days -1.56% <= 0,-0.630294592380945
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BIOCON, IRFC",0.4912235539170036,0.45258528438627393,8.812947147366456,1.6172197553771834,945.8061128295321,-4.165893992675795,-6.43456988736566,Profit last year -4.17% <= 0; Profit last 60 days -6.43% <= 0,-0.6509774520656527
"BAJFINANCE, SUNPHARMA, ABCAPITAL, BIOCON, DLF",0.03303771198264613,0.45258528438627393,0.07627396182279746,1.6172197553771834,-51.101446367330716,-16.43472168515453,-4.708586761261502,Sharpe 0.03 <= Benchmark 0.45; Sortino 0.08 <= Benchmark 1.62; Total profit -51.10% <= 0; Profit last year -16.43% <= 0; Profit last 60 days -4.71% <= 0,-0.7492952280833796
"BAJFINANCE, SUNPHARMA, ABCAPITAL, TRENT, IRFC",0.4896571585554263,0.45258528438627393,16.39964560271749,1.6172197553771834,13403.282155458206,79.58460277153617,-5.9757632655084825,Profit last 60 days -5.98% <= 0,-0.5712830774977938
"BAJFINANCE, SUNPHARMA, ABCAPITAL, TRENT, DLF",0.44086497334870106,0.45258528438627393,1.6786074016443513,1.6172197553771834,141.13011216659123,60.25394337334773,-4.236224547416101,Sharpe 0.44 <= Benchmark 0.45; Profit last 60 days -4.24% <= 0,-0.49405224102171275
"BAJFINANCE, SUNPHARMA, ABCAPITAL, IRFC, DLF",0.516520825579224,0.45258528438627393,17.19435509292711,1.6172197553771834,7607.358727373371,-7.900964954403122,-8.780252397101961,Profit last year -7.90% <= 0; Profit last 60 days -8.78% <= 0,-0.6146050962666005
"BAJFINANCE, SUNPHARMA, BANKBARODA, UNIONBANK, CANBK",0.27006461231945383,0.45258528438627393,0.6502182502168953,1.6172197553771834,-18.193502314664844,0.476133774744425,-4.735588551840131,Sharpe 0.27 <= Benchmark 0.45; Sortino 0.65 <= Benchmark 1.62; Total profit -18.19% <= 0; Profit last 60 days -4.74% <= 0,-0.8921477448802884
"BAJFINANCE, SUNPHARMA, BANKBARODA, UNIONBANK, PRECWIRE",0.32915118040762076,0.45258528438627393,0.9004148329495573,1.6172197553771834,14.001528712081846,-12.024213014446595,-5.2347106699778045,Sharpe 0.33 <= Benchmark 0.45; Sortino 0.90 <= Benchmark 1.62; Profit last year -12.02% <= 0; Profit last 60 days -5.23% <= 0,-0.8869766457390842
"BAJFINANCE, SUNPHARMA, BANKBARODA, UNIONBANK, AHLEAST",0.3410718073086275,0.45258528438627393,0.8839148440041555,1.6172197553771834,26.23953130597265,9.822989066748079,0.17555656145857856,Sharpe 0.34 <= Benchmark 0.45; Sortino 0.88 <= Benchmark 1.62,-0.9156451361739941
"BAJFINANCE, SUNPHARMA, BANKBARODA, UNIONBANK, BIOCON",0.24239144620647776,0.45258528438627393,0.5240192853276233,1.6172197553771834,-6.662572496673169,-3.2664631541362676,-3.7495089480542587,Sharpe 0.24 <= Benchmark 0.45; Sortino 0.52 <= Benchmark 1.62; Total profit -6.66% <= 0; Profit last year -3.27% <= 0; Profit last 60 days -3.75% <= 0,-0.86101555423848
"BAJFINANCE, SUNPHARMA, BANKBARODA, UNIONBANK, TRENT",0.5507781668087512,0.45258528438627393,2.5920859464489734,1.6172197553771834,545.1528839788041,72.43684333506417,-4.458522893191241,Profit last 60 days -4.46% <= 0,-0.6481580903239198
"BAJFINANCE, SUNPHARMA, BANKBARODA, UNIONBANK, IRFC",0.5817925395938492,0.45258528438627393,8.812878491821962,1.6172197553771834,8588.13886433825,3.867789521355025,-7.690624471754348,Profit last 60 days -7.69% <= 0,-0.5533376065348277
"BAJFINANCE, SUNPHARMA, BANKBARODA, UNIONBANK, DLF",0.14349920472571193,0.45258528438627393,0.31628879516192976,1.6172197553771834,-55.402359425060254,-2.5188227908149896,-5.932311887017039,Sharpe 0.14 <= Benchmark 0.45; Sortino 0.32 <= Benchmark 1.62; Total profit -55.40% <= 0; Profit last year -2.52% <= 0; Profit last 60 days -5.93% <= 0,-0.9220409637184853
"BAJFINANCE, SUNPHARMA, BANKBARODA, CANBK, PRECWIRE",0.1653520164862139,0.45258528438627393,0.34747891944838544,1.6172197553771834,-46.72260611177752,-13.923872553147786,-6.327052014658063,Sharpe 0.17 <= Benchmark 0.45; Sortino 0.35 <= Benchmark 1.62; Total profit -46.72% <= 0; Profit last year -13.92% <= 0; Profit last 60 days -6.33% <= 0,-0.8769639093163328
"BAJFINANCE, SUNPHARMA, BANKBARODA, CANBK, AHLEAST",0.2147589123295604,0.45258528438627393,0.4280238388116948,1.6172197553771834,-26.183354380400125,-3.440499469303837,-2.1208610023916608,Sharpe 0.21 <= Benchmark 0.45; Sortino 0.43 <= Benchmark 1.62; Total profit -26.18% <= 0; Profit last year -3.44% <= 0; Profit last 60 days -2.12% <= 0,-0.907095846548547
"BAJFINANCE, SUNPHARMA, BANKBARODA, CANBK, BIOCON",-0.001186637791972819,0.45258528438627393,-0.0018785612796754464,1.6172197553771834,-59.681939583486724,-10.133650902598534,-5.085554469231091,Sharpe -0.00 <= Benchmark 0.45; Sortino -0.00 <= Benchmark 1.62; Total profit -59.68% <= 0; Profit last year -10.13% <= 0; Profit last 60 days -5.09% <= 0,-0.8898690617661908
"BAJFINANCE, SUNPHARMA, BANKBARODA, CANBK, TRENT",0.3761536712520536,0.45258528438627393,1.4601099429549511,1.6172197553771834,85.24340438307803,67.75155240876454,-4.697840470313174,Sharpe 0.38 <= Benchmark 0.45; Sortino 1.46 <= Benchmark 1.62; Profit last 60 days -4.70% <= 0,-0.7351477420992939
"BAJFINANCE, SUNPHARMA, BANKBARODA, CANBK, IRFC",0.4588914647725884,0.45258528438627393,11.490577149728276,1.6172197553771834,4362.681710800252,-2.6607324481271566,-8.71029057817887,Profit last year -2.66% <= 0; Profit last 60 days -8.71% <= 0,-0.5611669679605672
"BAJFINANCE, SUNPHARMA, BANKBARODA, CANBK, DLF",0.18442673415105046,0.45258528438627393,0.3938852408476912,1.6172197553771834,-41.57360283798277,-8.828197803067306,-6.993212878315314,Sharpe 0.18 <= Benchmark 0.45; Sortino 0.39 <= Benchmark 1.62; Total profit -41.57% <= 0; Profit last year -8.83% <= 0; Profit last 60 days -6.99% <= 0,-0.8815785832290448
"BAJFINANCE, SUNPHARMA, BANKBARODA, PRECWIRE, AHLEAST",0.32863023817656745,0.45258528438627393,0.7653245759006959,1.6172197553771834,26.100789350447705,-12.728000480240375,-1.768023048739964,Sharpe 0.33 <= Benchmark 0.45; Sortino 0.77 <= Benchmark 1.62; Profit last year -12.73% <= 0; Profit last 60 days -1.77% <= 0,-0.8533663921072638
"BAJFINANCE, SUNPHARMA, BANKBARODA, PRECWIRE, BIOCON",0.015061576347870722,0.45258528438627393,0.023888908452390514,1.6172197553771834,-58.57024984678545,-23.040381483586003,-5.641176892537647,Sharpe 0.02 <= Benchmark 0.45; Sortino 0.02 <= Benchmark 1.62; Total profit -58.57% <= 0; Profit last year -23.04% <= 0; Profit last 60 days -5.64% <= 0,-0.8441602652094323
"BAJFINANCE, SUNPHARMA, BANKBARODA, PRECWIRE, TRENT",0.47305432173082407,0.45258528438627393,2.221591666021983,1.6172197553771834,253.68727731957028,42.91780216734094,-5.232676976163386,Profit last 60 days -5.23% <= 0,-0.5738965373825023
"BAJFINANCE, SUNPHARMA, BANKBARODA, PRECWIRE, IRFC",0.510654111137556,0.45258528438627393,12.341262478680648,1.6172197553771834,8215.10123229331,-11.006632439260633,-9.235720601282482,Profit last year -11.01% <= 0; Profit last 60 days -9.24% <= 0,-0.5419243266427546
"BAJFINANCE, SUNPHARMA, BANKBARODA, PRECWIRE, DLF",0.27133269746933797,0.45258528438627393,0.6775614242651694,1.6172197553771834,-15.174734814545666,-9.203450493410514,-7.537727124591753,Sharpe 0.27 <= Benchmark 0.45; Sortino 0.68 <= Benchmark 1.62; Total profit -15.17% <= 0; Profit last year -9.20% <= 0; Profit last 60 days -7.54% <= 0,-0.850186670682019
"BAJFINANCE, SUNPHARMA, BANKBARODA, AHLEAST, BIOCON",-0.022336579379243122,0.45258528438627393,-0.033542882089568904,1.6172197553771834,-59.68182527079537,-10.844252493201601,-5.158751870273425,Sharpe -0.02 <= Benchmark 0.45; Sortino -0.03 <= Benchmark 1.62; Total profit -59.68% <= 0; Profit last year -10.84% <= 0; Profit last 60 days -5.16% <= 0,-0.8295912661124133
"BAJFINANCE, SUNPHARMA, BANKBARODA, AHLEAST, IRFC",0.5182515819423622,0.45258528438627393,13.099124901658627,1.6172197553771834,13459.233675649028,-0.7826105545127637,-4.465959968758392,Profit last year -0.78% <= 0; Profit last 60 days -4.47% <= 0,-0.442851973393373
"BAJFINANCE, SUNPHARMA, BANKBARODA, AHLEAST, DLF",0.19357098900988143,0.45258528438627393,0.4410199574549564,1.6172197553771834,-38.57043781334829,-8.760816746852907,-3.5585387182626826,Sharpe 0.19 <= Benchmark 0.45; Sortino 0.44 <= Benchmark 1.62; Total profit -38.57% <= 0; Profit last year -8.76% <= 0; Profit last 60 days -3.56% <= 0,-0.8869379354524866
"BAJFINANCE, SUNPHARMA, BANKBARODA, BIOCON, TRENT",0.3298954297471602,0.45258528438627393,1.119829273990448,1.6172197553771834,54.86297713810462,50.52509721707865,-3.3551608122817544,Sharpe 0.33 <= Benchmark 0.45; Sortino 1.12 <= Benchmark 1.62; Profit last 60 days -3.36% <= 0,-0.684157332882562
"BAJFINANCE, SUNPHARMA, BANKBARODA, BIOCON, IRFC",0.4818358697438914,0.45258528438627393,7.061306354691171,1.6172197553771834,1558.7535871168675,-7.747440212476187,-7.703544498166382,Profit last year -7.75% <= 0; Profit last 60 days -7.70% <= 0,-0.550615186468103
"BAJFINANCE, SUNPHARMA, BANKBARODA, BIOCON, DLF",0.07625816104708479,0.45258528438627393,0.12739104584941227,1.6172197553771834,-50.13792961318585,-16.891836228629987,-5.978347015041807,Sharpe 0.08 <= Benchmark 0.45; Sortino 0.13 <= Benchmark 1.62; Total profit -50.14% <= 0; Profit last year -16.89% <= 0; Profit last 60 days -5.98% <= 0,-0.8141032929729388
"BAJFINANCE, SUNPHARMA, BANKBARODA, TRENT, IRFC",0.5198178068512793,0.45258528438627393,13.433273920990702,1.6172197553771834,13009.760803445362,69.99905127870814,-7.810386287510774,Profit last 60 days -7.81% <= 0,-0.5655348540650559
"BAJFINANCE, SUNPHARMA, BANKBARODA, TRENT, DLF",0.41254927225754673,0.45258528438627393,1.8871630411162268,1.6172197553771834,133.54931969328757,53.14770115144245,-6.187660406188133,Sharpe 0.41 <= Benchmark 0.45; Profit last 60 days -6.19% <= 0,-0.650681298320326
"BAJFINANCE, SUNPHARMA, BANKBARODA, IRFC, DLF",0.48611086186568814,0.45258528438627393,12.225431828618788,1.6172197553771834,4756.161915161941,-7.344721523632625,-10.147016891754035,Profit last year -7.34% <= 0; Profit last 60 days -10.15% <= 0,-0.5692921831836296
"BAJFINANCE, SUNPHARMA, UNIONBANK, CANBK, PRECWIRE",0.22040898575732035,0.45258528438627393,0.5642538791721722,1.6172197553771834,-39.77928287919947,-8.341322144629881,-4.7711221163610045,Sharpe 0.22 <= Benchmark 0.45; Sortino 0.56 <= Benchmark 1.62; Total profit -39.78% <= 0; Profit last year -8.34% <= 0; Profit last 60 days -4.77% <= 0,-0.9129296681383544
"BAJFINANCE, SUNPHARMA, UNIONBANK, CANBK, AHLEAST",0.3052271353206146,0.45258528438627393,0.7384623024810175,1.6172197553771834,5.928611714524812,5.413372496889446,-0.027615523571156153,Sharpe 0.31 <= Benchmark 0.45; Sortino 0.74 <= Benchmark 1.62; Profit last 60 days -0.03% <= 0,-0.9167291596200635
"BAJFINANCE, SUNPHARMA, UNIONBANK, CANBK, BIOCON",0.166964984751255,0.45258528438627393,0.3745122501932258,1.6172197553771834,-35.58009605396645,0.3822551330321833,-3.3758066032790968,Sharpe 0.17 <= Benchmark 0.45; Sortino 0.37 <= Benchmark 1.62; Total profit -35.58% <= 0; Profit last 60 days -3.38% <= 0,-0.9085690513815693
"BAJFINANCE, SUNPHARMA, UNIONBANK, CANBK, TRENT",0.4351147356425243,0.45258528438627393,1.7823063661609644,1.6172197553771834,171.24151961395646,67.69252316699496,-3.9190956216823336,Sharpe 0.44 <= Benchmark 0.45; Profit last 60 days -3.92% <= 0,-0.7661762313564839
"BAJFINANCE, SUNPHARMA, UNIONBANK, CANBK, IRFC",0.5701058469370832,0.45258528438627393,8.962263368293172,1.6172197553771834,7465.327805322075,5.199363080217334,-7.210029190855883,Profit last 60 days -7.21% <= 0,-0.5641300795281909
"BAJFINANCE, SUNPHARMA, UNIONBANK, CANBK, DLF",0.2614960883848189,0.45258528438627393,0.6804139835643982,1.6172197553771834,-23.91345040895875,0.04093096306203581,-5.412919281090711,Sharpe 0.26 <= Benchmark 0.45; Sortino 0.68 <= Benchmark 1.62; Total profit -23.91% <= 0; Profit last 60 days -5.41% <= 0,-0.9131057712239127
"BAJFINANCE, SUNPHARMA, UNIONBANK, PRECWIRE, AHLEAST",0.3963240154361923,0.45258528438627393,1.2157565703412376,1.6172197553771834,90.97153374759563,-8.228502952177664,0.4329801129169475,Sharpe 0.40 <= Benchmark 0.45; Sortino 1.22 <= Benchmark 1.62; Profit last year -8.23% <= 0,-0.8902496085926828
"BAJFINANCE, SUNPHARMA, UNIONBANK, PRECWIRE, BIOCON",0.13573525734214878,0.45258528438627393,0.3060089225851717,1.6172197553771834,-45.240082773711485,-16.281447413164805,-3.871719259220241,Sharpe 0.14 <= Benchmark 0.45; Sortino 0.31 <= Benchmark 1.62; Total profit -45.24% <= 0; Profit last year -16.28% <= 0; Profit last 60 days -3.87% <= 0,-0.8854196493744806
"BAJFINANCE, SUNPHARMA, UNIONBANK, PRECWIRE, TRENT",0.39518280439341114,0.45258528438627393,1.658552025175896,1.6172197553771834,127.51948470072153,41.65682581107406,-4.437356499618172,Sharpe 0.40 <= Benchmark 0.45; Profit last 60 days -4.44% <= 0,-0.7193694169116986
"BAJFINANCE, SUNPHARMA, UNIONBANK, PRECWIRE, IRFC",0.5911020480568241,0.45258528438627393,8.898064305439112,1.6172197553771834,7888.57045257957,-7.954622752614138,-7.705366846021466,Profit last year -7.95% <= 0; Profit last 60 days -7.71% <= 0,-0.5537382247778274
"BAJFINANCE, SUNPHARMA, UNIONBANK, PRECWIRE, DLF",0.19094794790164518,0.45258528438627393,0.4493817091182576,1.6172197553771834,-41.88217646641087,-4.1645289585284235,-5.916570845335034,Sharpe 0.19 <= Benchmark 0.45; Sortino 0.45 <= Benchmark 1.62; Total profit -41.88% <= 0; Profit last year -4.16% <= 0; Profit last 60 days -5.92% <= 0,-0.8980790120501395
"BAJFINANCE, SUNPHARMA, UNIONBANK, AHLEAST, BIOCON",0.14899706653929365,0.45258528438627393,0.32018523606677324,1.6172197553771834,-37.88270141902363,-2.786348301827346,-3.299893615669358,Sharpe 0.15 <= Benchmark 0.45; Sortino 0.32 <= Benchmark 1.62; Total profit -37.88% <= 0; Profit last year -2.79% <= 0; Profit last 60 days -3.30% <= 0,-0.8547291725252715
"BAJFINANCE, SUNPHARMA, UNIONBANK, AHLEAST, IRFC",0.584554599598752,0.45258528438627393,9.0522257350221,1.6172197553771834,8384.41908034323,7.553267300776212,-2.3504476826137988,Profit last 60 days -2.35% <= 0,-0.5117690652687862
"BAJFINANCE, SUNPHARMA, UNIONBANK, AHLEAST, DLF",0.1559171313303843,0.45258528438627393,0.33193715940418916,1.6172197553771834,-45.070984443277,-0.9038400837562577,-1.7223100171620542,Sharpe 0.16 <= Benchmark 0.45; Sortino 0.33 <= Benchmark 1.62; Total profit -45.07% <= 0; Profit last year -0.90% <= 0; Profit last 60 days -1.72% <= 0,-0.9019899256496334
"BAJFINANCE, SUNPHARMA, UNIONBANK, BIOCON, TRENT",0.38639210735091545,0.45258528438627393,1.6257048280288215,1.6172197553771834,125.16348069550389,47.94097271169642,-2.6130531735272133,Sharpe 0.39 <= Benchmark 0.45; Profit last 60 days -2.61% <= 0,-0.7586505848168945
"BAJFINANCE, SUNPHARMA, UNIONBANK, BIOCON, IRFC",0.5298597704512628,0.45258528438627393,6.733382543883648,1.6172197553771834,2489.7442728952137,-0.7216956419774934,-5.99617763193987,Profit last year -0.72% <= 0; Profit last 60 days -6.00% <= 0,-0.5741849594801633
"BAJFINANCE, SUNPHARMA, UNIONBANK, BIOCON, DLF",0.24508954048856735,0.45258528438627393,0.5683933652613067,1.6172197553771834,-7.810042605000733,-8.727102967322441,-4.195318737746934,Sharpe 0.25 <= Benchmark 0.45; Sortino 0.57 <= Benchmark 1.62; Total profit -7.81% <= 0; Profit last year -8.73% <= 0; Profit last 60 days -4.20% <= 0,-0.8323507311201109
"BAJFINANCE, SUNPHARMA, UNIONBANK, TRENT, IRFC",0.6118880405299731,0.45258528438627393,9.599460835016236,1.6172197553771834,13467.325639803408,67.17612234740578,-7.03614360675715,Profit last 60 days -7.04% <= 0,-0.5715023547136613
